id_colis,id_produit,id_commande,exemplaire,motif
107315,1443,30140,4,il y a un problème de taille
107318,935,22125,1,Le produit n’est pas à la hauteur de mes attentes
107322,1364,60690,3,j ai finalement changé d’avis sur mes besoins
107331,1543,91389,2,Le produit n’est pas à la hauteur de mes attentes
107336,1568,42833,2,il y a un problème de taille
107360,1741,99745,2,j ai finalement changé d’avis sur mes besoins
107367,959,83095,3,il y a un problème de taille
107407,1829,28034,1,Le produit ne convient pas
107415,1473,68048,1,il existe une différence entre la fiche produit et l’article livré
107439,1727,93066,3,Le produit n’est pas à la hauteur de mes attentes
107451,176,65142,5,Le produit n’est pas à la hauteur de mes attentes
107511,1702,9533,5,Le produit n’est pas à la hauteur de mes attentes
107522,316,48969,2,Le produit ne convient pas
107535,2155,66076,1,Le produit ne convient pas
107553,1486,1444,2,la couleur du produit ne me plaît pas
107575,958,66179,1,j ai finalement changé d’avis sur mes besoins
107580,335,83618,2,produit abimé
107592,1035,86349,4,Le produit ne convient pas
107633,2152,67139,2,la couleur du produit ne me plaît pas
107648,1517,9720,3,Le produit n’est pas à la hauteur de mes attentes
107657,1858,89801,1,il existe une différence entre la fiche produit et l’article livré
107663,335,48468,1,j ai finalement changé d’avis sur mes besoins
107669,1523,90904,1,il y a un problème de taille
107670,1373,15770,3,Le produit ne convient pas
107712,1387,5625,2,j ai finalement changé d’avis sur mes besoins
107715,648,41060,4,j ai finalement changé d’avis sur mes besoins
107733,1254,18772,2,il existe une différence entre la fiche produit et l’article livré
107744,1046,58698,1,produit abimé
107744,209,58698,4,j ai finalement changé d’avis sur mes besoins
107749,643,62284,2,Le produit ne convient pas
107750,1975,69207,2,j ai finalement changé d’avis sur mes besoins
107762,1971,54776,3,la couleur du produit ne me plaît pas
107798,1253,88270,2,il y a un problème de taille
107809,2168,43660,1,produit abimé
107813,551,4800,3,produit abimé
107838,1326,3145,3,Le produit ne convient pas
107853,1171,8884,3,produit abimé
107891,881,21500,2,il existe une différence entre la fiche produit et l’article livré
107931,1786,75918,2,la couleur du produit ne me plaît pas
107936,1414,30728,5,produit abimé
107938,2041,68551,1,il y a un problème de taille
107940,501,80419,2,il existe une différence entre la fiche produit et l’article livré
107975,1514,68129,4,j ai finalement changé d’avis sur mes besoins
107984,1571,36725,1,Le produit ne convient pas
107986,672,53564,1,Le produit n’est pas à la hauteur de mes attentes
107992,2097,29674,2,Le produit n’est pas à la hauteur de mes attentes
108007,113,74574,5,produit abimé
108013,1184,23681,3,il y a un problème de taille
108014,1176,22999,1,j ai finalement changé d’avis sur mes besoins
108028,1938,79027,2,il y a un problème de taille
108053,337,99660,2,la couleur du produit ne me plaît pas
108054,636,42486,2,Le produit ne convient pas
108056,156,36390,3,Le produit ne convient pas
108073,991,88955,4,il existe une différence entre la fiche produit et l’article livré
108084,2017,86926,1,il y a un problème de taille
108092,1810,35716,1,la couleur du produit ne me plaît pas
108092,1533,35716,5,il existe une différence entre la fiche produit et l’article livré
108099,93,39672,3,j ai finalement changé d’avis sur mes besoins
108127,1183,42292,3,produit abimé
108133,2058,88792,3,produit abimé
108141,1688,80157,1,la couleur du produit ne me plaît pas
108181,303,98838,1,Le produit ne convient pas
108222,666,36011,1,j ai finalement changé d’avis sur mes besoins
108232,1775,13938,3,Le produit ne convient pas
108254,1699,99265,1,il y a un problème de taille
108256,394,57811,1,la couleur du produit ne me plaît pas
108286,1594,91546,2,Le produit n’est pas à la hauteur de mes attentes
108292,439,62491,2,produit abimé
108293,877,4209,1,il existe une différence entre la fiche produit et l’article livré
108310,1075,35783,1,produit abimé
108312,1461,23917,2,Le produit n’est pas à la hauteur de mes attentes
108312,2197,23917,4,il y a un problème de taille
108324,1371,43604,1,il y a un problème de taille
108334,1088,47926,4,j ai finalement changé d’avis sur mes besoins
108348,430,61895,5,la couleur du produit ne me plaît pas
108352,642,30399,4,Le produit ne convient pas
108364,2042,12986,3,il y a un problème de taille
108366,340,10119,1,il y a un problème de taille
108380,93,36320,2,la couleur du produit ne me plaît pas
108382,785,47598,1,il existe une différence entre la fiche produit et l’article livré
108389,1744,42726,3,j ai finalement changé d’avis sur mes besoins
108396,1499,67320,3,il y a un problème de taille
108413,966,66545,3,il y a un problème de taille
108415,1114,64491,5,la couleur du produit ne me plaît pas
108423,928,76686,1,il existe une différence entre la fiche produit et l’article livré
108430,1637,45157,1,il existe une différence entre la fiche produit et l’article livré
108435,1583,84155,1,produit abimé
108448,1026,40882,3,j ai finalement changé d’avis sur mes besoins
108466,1691,29296,1,il y a un problème de taille
108541,856,45302,2,il existe une différence entre la fiche produit et l’article livré
108558,700,67312,4,la couleur du produit ne me plaît pas
108564,696,45161,2,il existe une différence entre la fiche produit et l’article livré
108569,1124,59871,5,il existe une différence entre la fiche produit et l’article livré
108571,17,70452,5,il y a un problème de taille
108598,1624,83444,1,il y a un problème de taille
108603,912,94737,3,Le produit ne convient pas
108640,1773,37424,4,il existe une différence entre la fiche produit et l’article livré
108655,1196,93890,1,il y a un problème de taille
108663,875,4513,1,j ai finalement changé d’avis sur mes besoins
108664,1205,569,1,Le produit n’est pas à la hauteur de mes attentes
108686,631,7006,1,j ai finalement changé d’avis sur mes besoins
108725,1704,74223,3,il y a un problème de taille
108732,64,99085,3,il existe une différence entre la fiche produit et l’article livré
108742,1578,42026,2,il y a un problème de taille
108750,1148,54868,1,la couleur du produit ne me plaît pas
108761,2086,56690,4,j ai finalement changé d’avis sur mes besoins
108770,192,46433,1,la couleur du produit ne me plaît pas
108787,539,38453,2,Le produit ne convient pas
108791,830,74032,2,la couleur du produit ne me plaît pas
108799,1798,65661,1,Le produit n’est pas à la hauteur de mes attentes
108805,270,72256,1,Le produit ne convient pas
108824,861,86567,2,produit abimé
108826,549,44478,4,Le produit ne convient pas
108840,334,78074,4,il y a un problème de taille
108872,929,1621,1,Le produit ne convient pas
108896,982,14530,4,Le produit n’est pas à la hauteur de mes attentes
108906,2079,6509,1,il existe une différence entre la fiche produit et l’article livré
108909,170,29360,3,produit abimé
108914,649,75080,1,il existe une différence entre la fiche produit et l’article livré
108914,1890,75080,2,produit abimé
108922,144,12191,1,la couleur du produit ne me plaît pas
108951,797,28643,1,il existe une différence entre la fiche produit et l’article livré
108952,1809,13911,1,il y a un problème de taille
108979,25,76579,4,Le produit n’est pas à la hauteur de mes attentes
108995,1786,82998,1,Le produit ne convient pas
109027,1083,13697,2,Le produit ne convient pas
109076,1673,2287,1,produit abimé
109082,1034,78298,2,Le produit ne convient pas
109101,1424,45196,5,il y a un problème de taille
109107,1786,69562,1,il y a un problème de taille
109111,1976,11996,1,Le produit ne convient pas
109112,847,47079,1,produit abimé
109128,699,79172,2,la couleur du produit ne me plaît pas
109135,1347,14735,1,Le produit n’est pas à la hauteur de mes attentes
109165,38,52929,1,Le produit ne convient pas
109181,925,32477,1,Le produit n’est pas à la hauteur de mes attentes
109203,457,29122,5,Le produit n’est pas à la hauteur de mes attentes
109211,66,21700,1,Le produit ne convient pas
109237,207,14631,1,produit abimé
109242,1325,56015,4,il existe une différence entre la fiche produit et l’article livré
109247,902,31134,1,il existe une différence entre la fiche produit et l’article livré
109260,313,68497,2,il y a un problème de taille
109268,2074,73446,1,j ai finalement changé d’avis sur mes besoins
109275,2188,52296,1,la couleur du produit ne me plaît pas
109290,689,69377,1,il y a un problème de taille
109303,1594,85656,1,Le produit n’est pas à la hauteur de mes attentes
109314,2125,84164,2,Le produit n’est pas à la hauteur de mes attentes
109332,1423,694,1,la couleur du produit ne me plaît pas
109332,1196,694,2,produit abimé
109337,1075,34588,2,il y a un problème de taille
109386,581,19606,2,il existe une différence entre la fiche produit et l’article livré
109411,1599,44843,3,Le produit ne convient pas
109419,2073,58392,1,Le produit ne convient pas
109423,607,30961,1,il y a un problème de taille
109455,75,79467,4,Le produit n’est pas à la hauteur de mes attentes
109463,2194,86102,1,il y a un problème de taille
109468,1607,23677,3,la couleur du produit ne me plaît pas
109489,1977,1011,1,j ai finalement changé d’avis sur mes besoins
109515,780,82516,1,produit abimé
109523,1029,81764,2,la couleur du produit ne me plaît pas
109543,200,15426,5,il existe une différence entre la fiche produit et l’article livré
109548,912,89376,4,il y a un problème de taille
109582,2011,99751,4,la couleur du produit ne me plaît pas
109583,37,65715,1,Le produit n’est pas à la hauteur de mes attentes
109585,2126,63431,3,Le produit n’est pas à la hauteur de mes attentes
109599,1538,14301,3,Le produit n’est pas à la hauteur de mes attentes
109633,1706,20359,1,il existe une différence entre la fiche produit et l’article livré
109644,1235,28349,1,il existe une différence entre la fiche produit et l’article livré
109648,486,21739,3,Le produit ne convient pas
109669,2066,14584,1,produit abimé
109672,922,61829,1,Le produit n’est pas à la hauteur de mes attentes
109676,1819,96459,1,Le produit ne convient pas
109684,851,66318,2,il y a un problème de taille
109699,987,29287,1,Le produit n’est pas à la hauteur de mes attentes
109700,550,88150,3,il existe une différence entre la fiche produit et l’article livré
109739,1018,837,2,Le produit n’est pas à la hauteur de mes attentes
109749,765,7563,2,produit abimé
109769,1260,53946,1,il y a un problème de taille
109810,680,56863,2,la couleur du produit ne me plaît pas
109826,854,65426,1,produit abimé
109856,297,66730,1,Le produit ne convient pas
109867,2041,67213,1,Le produit ne convient pas
109867,220,67213,4,Le produit n’est pas à la hauteur de mes attentes
109869,1712,18150,4,Le produit ne convient pas
109918,1926,69768,1,Le produit ne convient pas
109968,2048,52359,1,la couleur du produit ne me plaît pas
109982,1368,88801,2,Le produit n’est pas à la hauteur de mes attentes
109984,87,40824,3,Le produit ne convient pas
109993,642,16626,2,il y a un problème de taille
110006,1672,30501,1,Le produit n’est pas à la hauteur de mes attentes
110020,996,9358,1,j ai finalement changé d’avis sur mes besoins
110036,1810,4804,2,il existe une différence entre la fiche produit et l’article livré
110045,338,6978,3,Le produit n’est pas à la hauteur de mes attentes
110047,1521,17916,2,j ai finalement changé d’avis sur mes besoins
110057,745,64178,3,il existe une différence entre la fiche produit et l’article livré
110064,48,6090,1,la couleur du produit ne me plaît pas
110075,2196,18974,3,produit abimé
110093,508,86927,3,produit abimé
110108,978,24610,1,produit abimé
110124,755,19314,5,Le produit ne convient pas
110125,343,50866,1,la couleur du produit ne me plaît pas
110157,136,62057,2,j ai finalement changé d’avis sur mes besoins
110205,1427,40088,3,il y a un problème de taille
110229,1868,59390,4,Le produit ne convient pas
110241,953,43600,2,il existe une différence entre la fiche produit et l’article livré
110269,1704,86400,5,Le produit n’est pas à la hauteur de mes attentes
110285,349,34552,2,Le produit n’est pas à la hauteur de mes attentes
110321,2091,22664,3,il existe une différence entre la fiche produit et l’article livré
