id_panier,id_produit,quantité
83898,65,1
83901,545,1
83902,929,1
83907,139,3
83909,2098,1
83921,1381,2
83924,1047,1
83930,362,1
83944,1838,1
83951,1021,2
83986,396,1
83991,1269,2
84039,2111,1
84044,610,3
84052,821,2
84060,1181,1
84065,2196,1
84067,2176,3
84072,1130,2
84084,132,3
84093,2028,2
84112,540,1
84132,210,1
84145,1234,1
84150,1257,1
84198,546,2
84217,1046,1
84247,1124,2
84287,1447,1
84313,1164,2
84328,1685,3
84331,773,3
84342,970,1
84346,676,2
84371,853,1
84374,1567,1
84378,330,2
84381,1326,2
84382,1657,1
84385,1332,1
84453,1776,3
84468,953,2
84495,695,2
84499,1952,3
84500,619,3
84507,1204,1
84513,1943,1
84514,885,3
84524,159,3
84536,2192,3
84548,360,3
84577,1327,3
84588,23,3
84589,286,1
84591,678,1
84601,594,3
84619,1881,1
84629,68,3
84638,1824,1
84651,1412,3
84671,524,2
84681,2007,2
84693,524,2
84698,562,3
84707,8,3
84711,868,3
84727,2168,3
84732,1163,3
84742,1888,2
84743,92,2
84752,1388,2
84753,1716,1
84763,1639,2
84775,837,1
84789,1804,1
84792,747,2
84794,1000,1
84796,599,3
84797,524,3
84799,214,2
84837,1482,3
84862,1908,2
84874,164,1
84883,2001,3
84936,1972,2
84938,1144,2
84942,2017,2
84945,1396,1
84965,1205,3
84994,1867,1
85005,1679,3
85022,1150,1
85030,743,2
85053,1276,2
85063,1445,1
85074,2008,3
85079,482,1
85082,775,2
85083,161,2
85100,1465,2
85103,383,1
85112,1571,2
85125,684,1
85131,2064,3
85169,1594,1
85171,674,2
85178,153,2
85186,1741,2
85208,53,3
85210,977,2
85224,686,2
85229,1323,3
85232,1898,1
85251,647,1
85258,1617,1
85265,659,2
85268,755,1
85278,340,2
85295,1219,3
85310,1068,1
85315,798,1
85318,200,2
85328,1491,1
85331,460,2
85334,169,2
85362,1559,3
85384,1570,2
85387,344,3
85396,1106,2
85402,30,2
85408,226,1
85421,331,1
85437,749,2
85443,516,2
85460,458,2
85461,1711,1
85472,1812,1
85485,393,1
85489,1457,2
85497,2143,2
85526,1836,2
85534,36,1
85555,242,3
85558,2151,3
85563,2026,1
85570,1688,1
85577,1124,3
85585,1029,2
85595,904,1
85596,2124,1
85603,1796,2
85614,862,2
85624,1863,3
85625,2118,3
85641,540,1
85657,1737,1
85684,29,1
85691,873,3
85693,1618,1
85700,132,1
85717,1916,2
85735,1731,2
85737,1770,2
85744,2189,1
85756,1936,2
85758,2194,1
85774,1172,2
85785,634,3
85807,858,3
85827,903,3
85829,108,1
85837,1335,3
85839,1242,3
85854,886,3
85884,524,3
85886,1734,3
85892,973,2
85906,1986,3
85922,1160,1
85927,1871,3
85951,1407,2
85953,916,1
85965,2133,3
85976,996,2
85995,1362,1
86002,2078,2
86025,1474,3
86033,30,1
86052,851,1
86055,836,1
86061,565,3
86066,547,1
86069,1602,3
86075,667,2
86090,1494,1
86104,30,2
86111,1510,3
86112,545,2
86122,1653,3
86134,1221,2
86135,1368,3
86138,817,2
86142,1941,1
86144,1968,3
86149,938,3
86179,1777,3
86193,68,2
86196,635,3
86208,1526,1
86213,1280,1
86218,342,1
86226,1521,2
86235,1327,3
86240,2063,2
86245,388,2
86254,187,3
86259,1582,2
86268,1833,2
86272,525,2
86273,1778,1
86291,1575,1
86295,1340,1
86304,18,3
86308,715,1
86324,522,1
86349,7,1
86361,1181,2
86395,1733,3
86405,1107,3
86407,1843,2
86417,603,2
86428,1409,3
86431,30,2
86437,1388,3
86463,1011,3
86464,68,3
86492,1554,3
86533,866,3
86562,2054,3
86596,206,2
86634,1624,1
86646,1449,1
86650,1714,3
86673,776,1
86693,1099,1
86706,1210,1
86711,448,3
86713,1249,3
86718,1511,3
86725,1829,1
86734,741,1
86746,612,3
86747,1800,3
86763,1713,2
86764,1343,2
86766,2024,3
86773,546,3
86774,581,2
86784,640,3
86800,1957,2
86827,1741,1
86832,47,1
86835,378,2
86868,2085,1
86884,1298,3
86891,1635,2
86898,1916,3
86912,841,2
86929,477,3
86937,171,2
86942,1987,1
86948,894,3
86952,1472,1
86957,1992,1
86973,1562,2
87002,1736,2
87035,1674,1
87037,548,2
87042,608,1
87062,172,2
87072,609,1
87076,2140,1
87082,576,1
87083,360,3
87085,183,1
87090,1599,3
87111,1623,3
87120,255,3
87121,1770,2
87140,774,3
87149,1085,2
87151,2033,3
87159,1047,2
87179,951,3
87186,1848,2
87196,397,1
87202,1955,1
87209,2126,1
87212,900,1
87223,1736,1
87230,320,3
87244,2018,2
87263,1751,1
87270,882,1
87281,1216,1
87295,26,3
87296,535,3
87304,544,1
87306,1157,2
87317,1432,1
87319,2021,1
87343,57,1
87345,466,3
87351,1711,1
87384,1512,2
87392,942,1
87395,1722,2
87416,367,1
87429,451,1
87455,1365,3
87463,193,1
87493,374,3
87494,479,2
87512,2033,3
87516,424,2
87521,33,2
87532,893,1
87546,1483,3
87549,1595,1
87550,1756,2
87552,2191,2
87562,859,1
87569,215,1
87585,612,2
87591,894,3
87606,1489,1
87612,1636,2
87626,2086,2
87628,699,2
87629,485,3
87640,777,2
87647,540,2
87659,579,2
87668,294,2
87669,1424,2
87673,528,1
87712,2176,1
87714,1018,3
87718,505,2
87728,2184,2
87729,784,3
87730,745,2
87735,2019,3
87747,1712,1
87753,1937,3
87760,840,2
87762,1746,3
87770,313,3
87775,1464,1
87783,386,3
87790,1627,1
87819,199,1
87824,1685,3
87828,1324,2
87829,1722,1
87842,1748,3
87861,1822,2
87871,1877,1
87890,461,1
87901,1579,2
87903,16,2
87917,796,2
87924,36,1
87925,1963,1
87973,396,2
87980,1203,2
88015,1347,1
88016,155,3
88048,14,2
88053,1403,1
88054,2150,2
88076,2183,2
88095,1797,1
88112,1289,2
88129,551,3
88131,993,3
88145,812,3
88178,200,2
88179,2107,1
88190,524,3
88210,1388,1
88213,1199,3
88223,1395,1
88252,1788,1
88257,1091,2
88261,1099,1
88298,1111,2
88305,1444,1
88311,1061,2
88321,1513,1
88323,1938,1
88353,1593,1
88354,1305,3
88394,789,3
88416,1575,3
88420,1710,2
88435,1967,2
88452,1458,3
88461,779,1
88472,982,3
88483,438,3
88484,1714,3
88488,1904,1
88494,1791,1
88502,1778,2
88525,964,2
88527,701,1
88529,1907,1
88538,1055,3
88568,1310,3
88589,1994,1
88631,349,2
88640,647,3
88647,601,1
88651,2011,1
88652,996,3
88657,798,2
88660,1275,3
88673,477,3
88681,1584,2
88721,1767,2
88726,275,1
88731,2158,2
88738,36,2
88739,1713,1
88743,382,1
88767,1862,1
88813,772,2
88833,671,1
88838,356,1
88840,239,2
88851,113,2
88858,106,3
88874,10,1
88879,1244,3
88886,868,1
88941,1427,3
88994,1176,3
88999,738,3
89038,1978,3
89055,2080,1
89063,924,1
89148,2124,3
89154,1331,1
89164,232,3
89166,2186,1
89170,230,1
89181,1600,3
89200,776,2
89203,16,2
89232,1319,2
89234,1537,3
89271,1734,3
89316,1260,3
89325,2117,3
89328,1070,3
89333,156,2
89334,2094,3
89340,627,2
89346,297,1
89351,290,3
89356,684,1
89358,343,3
89359,740,1
89410,1241,2
89441,2121,2
89444,1342,2
89466,1522,2
89497,2128,2
89499,1213,3
89508,1109,3
89512,1286,2
89519,71,3
89530,220,2
89544,670,2
89548,1084,2
89555,1313,3
89558,708,1
89566,1695,3
89568,1109,3
89575,842,2
89593,264,2
89602,1927,3
89606,930,3
89612,2,2
89630,1764,3
89633,490,1
89636,1773,3
89645,902,2
89649,741,3
89656,411,2
89671,561,3
89679,821,1
89698,385,3
89711,1635,1
89713,1268,2
89741,49,3
89748,1487,1
89763,329,2
89767,347,3
89780,1114,1
89783,647,2
89788,426,3
89803,887,2
89805,389,3
89809,1742,3
89811,1513,2
89813,269,2
89830,315,3
89831,416,2
89837,554,3
89851,2041,2
89871,1138,2
89872,1364,2
89873,2088,1
89874,634,1
89910,745,1
89925,454,1
89936,179,2
89937,344,2
89943,716,1
89944,1863,2
89953,965,2
89959,217,3
89962,1236,1
89964,1213,3
89970,32,1
89972,970,2
90002,865,1
90008,1453,3
90022,743,3
90039,289,1
90044,1695,2
90048,1107,2
90052,992,3
90054,1786,3
90059,2032,2
90065,65,2
90074,427,3
90082,2091,1
90121,101,3
90132,214,1
90137,1325,2
90159,2074,1
90197,28,2
90203,1135,1
90218,1303,1
90223,1744,3
90235,1797,2
90236,1460,3
90266,819,1
90282,198,2
90284,1711,1
90285,1651,3
90298,1646,3
90303,1915,2
90314,800,3
90326,1577,2
90341,2072,3
90343,1288,1
90350,61,3
90355,1551,3
90371,1515,2
90373,323,1
90385,968,1
90407,609,1
90418,1940,3
90439,1750,3
90448,1430,3
90474,1747,3
90499,699,1
90508,81,2
90509,503,2
90524,189,3
90526,351,1
90561,1745,1
90568,193,2
90581,1946,3
90591,769,2
90594,1004,1
90609,1904,2
90628,2140,1
90635,1890,3
90636,1116,1
90637,1446,3
90643,655,1
90648,1412,1
90652,2151,1
90655,158,1
90661,550,1
90674,1319,3
90694,857,1
90698,1313,1
90739,770,3
90743,700,3
90767,64,3
90768,1191,3
90782,1495,3
90787,134,2
90791,1919,3
90801,2033,2
90803,222,3
90824,435,3
90828,1531,1
90833,214,1
90837,1500,2
90864,1128,2
90890,731,2
90904,844,1
90917,2038,3
90922,193,3
90929,900,1
90944,1668,3
90947,915,3
90957,746,1
90964,1529,1
90973,106,1
90978,569,3
90988,1703,2
91022,1935,1
91023,947,3
91028,2084,2
91051,1582,1
91085,350,3
91110,263,1
91121,1660,2
91125,2129,3
91152,563,2
91155,814,2
91157,887,2
91166,76,2
91178,655,1
91183,1343,2
91184,1336,3
91198,1675,1
91201,416,2
91212,1470,3
91215,64,3
91224,1433,2
91231,37,2
91250,734,3
91251,488,2
91253,1425,3
91254,1330,2
91255,1370,3
91268,2195,2
91292,1575,1
91313,780,3
91325,1028,1
91341,1630,2
91348,1537,2
91358,1831,2
91372,1431,3
91383,290,2
91387,92,3
91397,2039,3
91404,127,1
91426,905,1
91432,1939,3
91441,821,1
91453,618,1
91461,1798,3
91472,1873,1
91488,1560,1
91491,816,3
91497,1329,1
91520,1545,1
91521,775,2
91523,1624,2
91543,1245,1
91553,672,2
91565,986,2
91579,181,1
91582,26,1
91588,727,1
91590,1736,1
91614,1162,2
91620,147,3
91628,1973,2
91653,231,1
91659,78,2
91675,1903,3
91706,2184,2
91753,251,2
91758,2156,3
91760,974,2
91768,959,1
91770,1370,1
91790,749,3
91791,1076,3
91794,1792,3
91811,135,1
91812,126,3
91829,1616,1
91833,394,3
91854,295,3
91860,1507,3
91862,1326,3
91880,1825,3
91884,1346,1
91890,2130,3
91892,1460,1
91898,2093,3
91899,149,2
91901,1107,2
91904,385,1
91905,2142,2
91918,1342,3
91921,1668,2
91928,1011,2
91935,1873,3
91945,2056,1
91948,1458,1
91957,817,3
91963,995,2
91968,780,2
91974,1940,1
91989,1948,1
92020,1056,2
92059,39,2
92075,443,3
92078,1357,2
92087,1798,1
92090,1480,2
92131,606,3
92140,1082,3
92142,1633,1
92143,2177,1
92149,824,2
92153,910,2
92158,2182,1
92160,1395,3
92167,942,1
92187,1977,3
92210,236,1
92223,1911,3
92227,99,3
92240,1151,2
92331,2028,3
92332,855,3
92344,1025,3
92348,847,1
92367,106,1
92371,766,3
92372,1417,3
92376,669,1
92379,261,1
92385,501,3
92423,483,2
92424,748,2
92439,2063,2
92462,2097,1
92468,1915,2
92471,1351,1
92475,956,1
92477,431,3
92478,1976,3
92479,277,2
92489,1680,1
92492,1369,3
92493,67,3
92495,1561,1
92513,1316,3
92521,926,3
92536,961,1
92580,448,1
92582,905,3
92605,1469,2
92611,1009,1
92658,1568,2
92663,114,2
92671,2168,1
92678,1349,1
92693,290,2
92694,1942,2
92701,535,2
92725,355,3
92756,780,2
92770,844,1
92772,1687,2
92774,824,2
92787,1470,1
92796,8,3
92806,1221,1
92811,30,1
92816,562,3
92818,1896,2
92822,1576,2
92828,853,3
92838,914,3
92842,1437,1
92846,1793,3
92866,187,3
92882,797,1
92896,1724,3
92900,992,3
92911,78,2
92915,256,1
92922,139,3
92923,1912,1
92927,1422,2
92930,373,1
92932,609,3
92936,1537,2
92943,965,2
92984,1627,1
92993,1667,3
92994,437,3
93003,1176,2
93015,263,3
93036,1052,1
93050,945,3
93054,2065,2
93056,2028,2
93103,1255,1
93113,269,1
93121,1263,2
93125,571,3
93128,867,3
93133,26,3
93146,1745,3
93155,447,1
93165,102,2
93232,606,1
93236,762,2
93251,1860,2
93290,574,1
93294,988,3
93295,2047,1
93318,924,3
93324,1861,3
93325,1806,3
93328,1866,1
93333,749,1
93336,1326,2
93362,878,2
93369,1893,1
93390,779,2
93395,1049,1
93399,1948,3
93408,2178,2
93409,1258,1
93412,1158,1
93423,1534,2
93424,84,2
93434,2047,3
93435,1535,1
93477,1200,3
93510,1298,1
93512,1362,2
93517,1552,2
93534,631,2
93539,299,1
93545,1379,3
93551,705,1
93580,2133,2
93592,524,1
93596,992,2
93613,1652,3
93618,1924,3
93624,2173,2
93641,150,2
93658,309,2
93664,570,3
93675,1761,1
93690,2087,3
93695,1581,1
93699,438,2
93708,770,2
93709,1702,1
93714,422,1
93725,1058,3
93732,606,1
93733,20,3
93734,609,3
93750,1510,3
93751,517,2
93784,1995,2
93800,1286,3
93801,959,2
93806,1755,2
93809,1117,2
93824,612,1
93833,1837,3
93857,1868,2
93864,368,3
93871,1691,1
93875,2176,3
93909,530,2
93914,1342,2
93924,1720,3
93929,1904,1
93947,1566,1
93979,301,3
93985,1717,3
93987,484,3
94015,471,2
94043,472,1
94051,2123,3
94056,2123,3
94077,810,2
94078,2093,3
94095,1513,1
94097,1308,1
94099,1521,2
94111,595,2
94123,1106,1
94148,1046,3
94157,1888,3
94166,1828,3
94188,1369,1
94211,559,1
94212,320,2
94230,1497,2
94231,39,3
94233,635,1
94235,671,3
94240,1298,1
94242,1927,2
94258,1902,3
94266,818,2
94283,49,1
94284,904,2
94303,586,2
94304,365,2
94319,665,1
94329,272,3
94330,1640,2
94334,1500,2
94337,522,3
94343,1188,1
94346,1185,1
94352,772,2
94353,1622,2
94361,1914,2
94377,830,2
94378,1715,3
94386,128,3
94387,1265,3
94480,1623,1
94502,183,1
94559,978,2
94570,599,1
94577,1094,1
94592,1838,1
94613,1211,1
94623,1851,2
94647,11,3
94655,1994,3
94666,2053,2
94687,1034,1
94692,1245,2
94696,388,1
94700,351,2
94705,180,1
94709,521,1
94713,1564,2
94723,1996,2
94741,1251,2
94766,1578,2
94775,2189,2
94795,981,1
94796,316,2
94806,2154,2
94816,639,3
94821,1281,3
94838,946,1
94854,1729,3
94856,2029,3
94871,1282,1
94877,1926,3
94900,1563,3
94953,1533,3
94959,513,2
94965,631,1
94966,1280,3
94973,2186,1
94994,1400,3
95000,244,3
95014,607,1
95015,872,3
95020,629,2
95031,1731,2
95036,144,2
95038,847,2
95041,1754,1
95051,1829,3
95060,574,3
95067,1465,1
95070,798,3
95091,998,1
95101,2042,2
95112,1778,2
95114,677,1
95119,1596,1
95125,2053,3
95133,812,2
95139,1040,3
95152,1517,2
95153,1374,1
95163,2007,2
95179,1465,2
95205,1577,3
95216,186,2
95278,1999,3
95281,1973,2
95289,1898,2
95302,259,1
95304,1091,3
95310,111,3
95332,1115,3
95363,114,3
95378,2066,2
95413,94,3
95425,30,2
95426,865,3
95428,725,2
95456,1552,1
95478,1365,2
95484,1690,2
95486,1011,1
95489,1631,2
95496,812,1
95517,1873,2
95522,1784,3
95523,1197,2
95526,724,2
95531,1672,3
95539,424,3
95544,1335,2
95554,407,1
95609,18,3
95627,500,3
95641,823,1
95652,1543,3
95660,2096,3
95666,330,1
95675,60,3
95676,33,2
95693,53,3
95726,649,1
95727,413,2
95732,276,1
95735,306,1
95740,1085,3
95747,48,1
95759,998,1
95765,278,3
95774,63,2
95782,1878,1
95783,1864,2
95788,2032,1
95827,699,3
95835,913,3
95851,498,3
95852,1338,1
95855,2171,1
95873,956,1
95879,461,3
95883,79,1
95891,1216,1
95921,1593,2
95928,730,3
95964,1991,2
95973,583,3
95981,796,1
95993,781,1
95994,514,2
95998,581,1
96002,2147,3
96007,886,3
96008,717,2
96013,324,3
96032,1419,2
96037,416,1
96069,1616,1
96078,419,2
96079,883,3
96089,679,2
96090,1211,3
96092,1226,2
96097,1499,2
96100,1669,1
96112,1136,2
96118,1418,2
96120,1722,1
96124,1301,2
96157,1674,2
96170,547,2
96174,1511,1
96201,1169,3
96205,483,2
96219,1565,1
96227,954,2
96246,831,3
96250,948,1
96251,1894,3
96269,1775,1
96272,1939,2
96274,1006,1
96277,1983,3
96289,715,2
96313,1252,2
96334,1898,1
96337,2074,3
96393,1764,3
96395,1511,3
96398,1819,1
96419,1381,2
96430,509,3
96431,1324,1
96433,1529,3
96436,300,3
96458,1934,1
96468,275,2
96471,585,1
96473,2078,1
96486,2184,3
96489,1807,3
96497,1870,2
96507,273,1
96517,1785,3
96529,646,2
96535,935,1
96536,939,2
96538,2131,3
96558,461,2
96568,1986,1
96576,1443,1
96593,2087,3
96602,1041,3
96612,1467,1
96614,98,3
96621,1400,3
96628,1948,2
96634,173,2
96636,585,2
96640,1544,1
96671,2095,3
96682,1926,2
96693,504,3
96695,783,1
96698,1750,1
96710,788,2
96723,885,3
96751,274,3
96764,628,2
96767,1021,2
96778,459,1
96784,1562,2
96801,454,2
96802,1943,2
96816,1622,3
96825,415,3
96836,2146,3
96846,1605,3
96854,315,3
96856,895,1
96877,414,3
96882,1199,3
96900,75,1
96901,1672,2
96905,1979,2
96937,1149,1
96948,415,2
96961,1826,2
96969,1562,3
96989,75,1
97021,767,3
97023,252,1
97034,148,3
97040,1958,1
97047,1299,1
97052,1132,2
97071,1453,3
97094,1199,2
97099,1921,3
97135,55,1
97143,234,2
97152,125,1
97154,830,1
97171,1549,1
97178,1438,3
97192,1863,1
97207,695,3
97225,75,1
97236,1277,1
97271,1158,2
97275,695,3
97280,1031,3
97287,1468,3
97292,1882,2
97295,1634,3
97299,818,1
97309,1925,3
97357,2058,1
97372,972,3
97378,650,2
97400,610,3
97404,750,3
97409,1529,2
97423,76,1
97427,1903,1
97473,1834,3
97502,776,2
97515,1112,3
97518,369,2
97520,1453,1
97533,1902,2
97560,235,3
97579,1743,3
97621,2064,2
97625,1540,3
97638,273,1
97640,1717,3
97659,782,3
97666,347,3
97690,820,1
97696,1823,3
97711,2176,2
97749,926,1
97751,326,2
97755,1021,1
97759,176,3
97768,2042,2
97811,333,3
97819,2049,1
97838,1012,2
97848,1909,2
97859,885,1
97890,935,1
97897,549,2
97930,406,1
97944,410,2
97959,1229,3
97961,38,2
97991,624,3
98058,234,3
98060,208,3
98108,422,2
98113,1422,2
98128,137,2
98131,1895,3
98132,634,2
98135,775,2
98140,1994,1
98150,1669,1
98154,1342,1
98161,1004,3
98171,1546,3
98177,1717,2
98179,511,3
98192,1209,3
98202,1815,2
98219,1662,1
98224,545,1
98229,1058,2
98259,21,1
98261,425,1
98262,2120,3
98267,315,1
98273,551,1
98278,1843,2
98280,1410,3
98283,1238,1
98320,1329,2
98325,1056,1
98329,1327,1
98338,712,2
98344,317,3
98347,1334,3
98363,1213,2
98385,1894,1
98390,938,1
98394,1842,2
98398,1579,3
98403,1522,1
98413,86,2
98432,1088,2
98446,1562,2
98447,908,1
98462,158,2
98470,2086,2
98471,155,1
98476,2161,1
98494,137,2
98532,1440,1
98560,46,1
98578,248,1
98582,1006,3
98584,1401,1
98615,666,3
98631,915,1
98644,919,2
98663,211,1
98699,1800,3
98701,1616,2
98709,154,3
98710,1329,1
98719,245,3
98723,1731,3
98730,1461,2
98747,64,1
98769,1208,2
98793,167,1
98795,554,2
98800,93,1
98802,304,1
98805,1960,1
98824,1037,1
98843,162,1
98847,686,3
98854,204,2
98863,702,1
98864,927,2
98881,1871,1
98918,928,1
98923,490,1
98925,1966,2
98939,914,3
98947,738,1
98960,1025,3
98987,1513,3
99023,1198,3
99030,1492,2
99050,1679,3
99064,541,1
99079,723,3
99081,2194,3
99092,676,3
99096,948,1
99109,1024,2
99116,2078,2
99133,488,1
99149,470,3
99159,1240,3
99205,901,2
99250,670,2
99255,710,3
99256,937,3
99257,539,2
99265,984,3
99298,1847,2
99306,507,1
99308,1301,1
99309,978,2
99310,336,3
99311,974,1
99312,354,2
99317,171,3
99334,1476,3
99360,2123,1
99372,1856,3
99377,1441,2
99386,1911,2
99388,361,3
99391,504,2
99442,1580,3
99445,897,2
99452,516,1
99474,392,1
99475,1461,1
99476,893,1
99535,874,1
99542,2079,3
99547,2160,2
99584,529,3
99609,1294,1
99610,1651,3
99617,1519,1
99623,1908,1
99625,693,2
99658,673,1
99666,1690,1
99673,1581,1
99682,1307,1
99691,732,3
99700,1555,1
99703,621,3
99715,683,1
99727,335,3
99738,416,1
99745,825,1
99751,1945,2
99754,157,3
99782,1850,2
99783,774,2
99785,514,1
99796,1258,1
99806,1269,1
99823,229,3
99851,323,1
99868,1221,2
99879,153,1
99894,194,1
99897,522,2
99906,1920,2
99915,10,2
99917,629,3
99920,1525,1
99935,912,1
99939,1766,1
99941,67,2
99943,488,2
99945,558,2
99949,1527,2
99975,831,3
99977,416,2
99984,1938,2
99985,66,3
