id_produit,date,prix
1642,2020-6-10,111
1642,2020-11-4,127
1642,2021-2-24,112
1643,2021-10-21,9
1643,2020-8-15,8
1643,2020-2-20,21
1644,2020-9-9,148
1644,2021-10-15,145
1644,2020-11-26,145
1645,2021-10-4,206
1645,2020-11-24,194
1646,2020-8-17,249
1646,2020-3-9,245
1647,2021-11-17,37
1647,2020-7-16,37
1647,2021-10-5,45
1648,2020-2-5,203
1648,2020-2-13,197
1649,2020-12-26,162
1649,2021-12-16,152
1649,2021-7-25,166
1650,2021-2-24,194
1650,2021-8-2,185
1650,2020-12-28,192
1651,2021-2-27,74
1651,2020-2-18,56
1651,2021-6-26,73
1652,2021-9-24,231
1652,2020-8-14,233
1652,2020-2-9,237
1652,2021-6-28,234
1653,2020-10-12,68
1653,2020-8-13,79
1653,2020-3-10,74
1654,2021-3-3,41
1654,2020-3-8,33
1655,2020-9-11,249
1655,2020-2-13,240
1655,2021-8-13,247
1656,2021-5-11,87
1656,2020-8-24,94
1657,2020-5-24,49
1657,2020-12-7,46
1657,2020-7-14,33
1657,2020-4-21,33
1658,2020-10-25,85
1658,2021-2-2,90
1659,2021-7-25,208
1659,2020-8-13,205
1659,2021-11-17,190
1659,2020-5-16,207
1660,2020-10-1,131
1660,2020-8-28,126
1660,2021-9-8,131
1660,2020-3-4,121
1661,2021-5-28,238
1661,2020-10-17,245
1661,2020-8-9,240
1662,2020-12-13,255
1662,2020-3-12,257
1663,2021-9-7,91
1663,2021-4-13,89
1663,2020-8-24,84
1664,2021-6-13,242
1664,2021-12-28,231
1664,2020-3-22,233
1664,2021-7-16,245
1665,2020-7-23,66
1665,2020-9-20,48
1665,2020-1-18,57
1665,2020-12-21,51
1666,2021-7-5,227
1666,2021-7-16,218
1667,2020-10-25,126
1667,2021-1-9,122
1668,2021-9-9,125
1668,2021-11-16,132
1669,2020-2-9,268
1669,2021-12-22,251
1669,2021-1-21,251
1670,2020-6-16,142
1670,2020-2-26,125
1670,2021-8-4,128
1671,2020-2-20,47
1671,2021-7-26,53
1671,2021-11-27,39
1672,2020-3-8,242
1672,2020-1-2,249
1673,2021-5-16,203
1673,2020-6-5,212
1674,2021-5-19,231
1674,2020-11-5,234
1674,2021-6-15,225
1675,2020-3-11,233
1675,2021-2-15,241
1676,2020-12-5,111
1676,2021-3-27,121
1676,2021-9-23,113
1676,2020-11-16,114
1677,2021-5-1,37
1677,2021-10-7,49
1677,2021-5-16,39
1677,2020-11-19,41
1678,2021-4-11,56
1678,2021-3-19,48
1678,2020-4-14,55
1679,2021-4-20,227
1679,2020-2-17,235
1679,2021-2-16,229
1680,2021-6-23,11
1680,2020-11-19,24
1681,2021-3-20,147
1681,2020-6-22,154
1682,2020-7-5,125
1682,2021-6-16,121
1682,2021-4-27,135
1683,2021-7-14,164
1683,2020-4-19,169
1684,2020-6-7,190
1684,2021-3-24,190
1684,2020-7-15,181
1685,2020-1-1,162
1685,2021-1-9,161
1685,2020-9-8,167
1685,2020-8-23,165
1686,2020-2-27,247
1686,2020-4-28,260
1686,2020-1-7,244
1687,2020-10-8,55
1687,2020-5-22,60
1687,2020-6-12,52
1687,2021-9-5,41
1688,2020-9-16,195
1688,2021-5-9,181
1689,2020-4-3,67
1689,2021-3-11,60
1690,2020-8-20,181
1690,2020-6-12,179
1691,2021-8-15,176
1691,2020-3-18,165
1692,2021-5-27,37
1692,2021-8-8,23
1692,2021-12-14,33
1693,2021-4-3,90
1693,2021-9-14,88
1694,2021-4-1,88
1694,2020-11-16,81
1694,2021-6-11,87
1695,2020-3-26,23
1695,2020-8-12,26
1695,2020-12-25,38
1695,2021-1-4,35
1696,2021-2-6,36
1696,2021-8-20,54
1696,2020-9-12,45
1696,2021-1-23,38
1697,2021-9-15,147
1697,2020-8-14,140
1698,2020-10-24,178
1698,2021-12-3,167
1698,2020-6-14,166
1698,2021-7-17,172
1699,2021-12-7,27
1699,2021-1-15,37
1700,2021-1-17,83
1700,2020-11-25,87
1701,2020-8-24,142
1701,2021-12-2,135
1701,2020-4-18,150
1701,2020-5-10,139
1702,2021-7-16,125
1702,2020-12-22,127
1702,2020-12-24,116
1703,2021-4-15,56
1703,2021-10-19,53
1703,2020-8-3,64
1703,2020-10-28,67
1704,2021-10-25,29
1704,2020-12-28,38
1704,2021-3-3,37
1705,2020-11-9,160
1705,2020-3-27,166
1705,2020-12-11,167
1705,2021-2-6,154
1706,2020-1-26,123
1706,2020-9-16,123
1707,2021-4-28,101
1707,2020-3-25,97
1708,2021-11-2,76
1708,2020-11-15,65
1708,2021-6-18,65
1709,2020-12-15,59
1709,2021-8-4,69
1709,2021-6-26,66
1709,2021-12-19,67
1710,2021-8-1,202
1710,2021-11-11,205
1710,2021-8-4,198
1710,2021-4-19,192
1711,2021-4-21,69
1711,2021-3-17,53
1711,2021-10-11,69
1712,2021-5-25,123
1712,2021-9-15,134
1712,2021-9-16,129
1713,2020-6-3,152
1713,2020-5-5,160
1713,2021-5-21,170
1714,2021-10-15,192
1714,2021-2-28,195
1714,2021-11-19,179
1715,2020-4-28,102
1715,2020-12-27,97
1716,2021-1-6,25
1716,2020-2-23,32
1716,2020-7-1,35
1717,2020-11-26,251
1717,2021-1-12,258
1717,2020-10-24,252
1717,2021-10-22,258
1718,2021-9-1,155
1718,2021-5-5,153
1718,2020-11-20,150
1718,2021-8-24,153
1719,2021-7-19,203
1719,2021-10-16,206
1720,2020-10-7,116
1720,2020-9-25,110
1720,2020-7-19,114
1721,2020-10-1,244
1721,2020-11-18,247
1721,2021-6-27,258
1721,2020-6-1,255
1722,2020-11-14,127
1722,2021-9-26,137
1723,2021-4-27,137
1723,2020-10-3,135
1724,2021-2-19,226
1724,2020-7-4,231
1724,2020-11-10,229
1725,2021-1-9,28
1725,2021-9-25,31
1726,2020-12-23,239
1726,2021-8-24,253
1726,2020-11-24,243
1726,2021-8-21,243
1727,2020-3-20,21
1727,2021-7-21,25
1727,2021-5-21,23
1727,2021-5-18,38
1728,2020-6-18,253
1728,2021-9-11,249
1729,2021-8-27,229
1729,2020-11-11,236
1729,2020-12-14,235
1730,2021-1-5,120
1730,2020-4-12,128
1731,2020-2-8,182
1731,2021-11-6,179
1732,2021-1-4,187
1732,2020-12-2,185
1732,2020-9-16,184
1733,2021-8-18,212
1733,2021-12-24,220
1734,2020-11-28,112
1734,2020-6-21,106
1734,2021-2-13,121
1734,2021-9-20,109
1735,2021-7-28,191
1735,2020-3-11,192
1735,2021-7-26,189
1735,2021-7-18,195
1736,2021-7-16,133
1736,2020-1-1,128
1736,2020-10-4,125
1736,2020-12-7,128
1737,2021-2-4,15
1737,2020-11-11,12
1737,2021-12-4,11
1737,2020-3-16,24
1738,2020-1-5,119
1738,2021-2-7,119
1739,2021-4-13,93
1739,2020-5-25,90
1739,2020-6-5,101
1739,2021-9-15,94
1740,2020-3-2,94
1740,2021-10-5,108
1740,2021-10-24,111
1740,2020-11-3,104
1741,2021-10-19,213
1741,2021-11-15,220
1742,2020-9-15,160
1742,2021-12-23,149
1742,2021-3-24,157
1742,2021-8-28,153
1743,2021-8-25,88
1743,2021-3-27,78
1744,2021-4-11,98
1744,2020-11-28,93
1744,2020-4-21,100
1745,2020-3-21,77
1745,2020-4-18,80
1745,2020-7-14,90
1745,2021-3-22,81
1746,2021-1-16,215
1746,2021-1-15,216
1747,2020-7-18,199
1747,2020-3-28,209
1748,2020-6-13,32
1748,2020-6-28,27
1748,2021-10-16,30
1749,2020-12-15,217
1749,2021-4-25,213
1750,2021-1-8,116
1750,2021-4-9,125
1750,2020-3-9,119
1750,2021-10-28,124
1751,2021-9-19,72
1751,2021-4-27,73
1751,2021-10-26,80
1751,2020-2-9,71
1752,2020-6-4,54
1752,2020-11-3,65
1753,2021-5-14,97
1753,2021-9-1,98
1754,2021-12-22,74
1754,2020-11-20,87
1754,2020-10-17,74
1755,2021-7-15,266
1755,2020-3-20,261
1756,2020-8-15,175
1756,2021-4-18,182
1757,2020-6-16,196
1757,2021-6-7,197
1758,2021-8-7,166
1758,2021-10-22,162
1759,2021-3-15,229
1759,2021-10-11,232
1759,2020-8-24,224
1760,2020-7-17,236
1760,2020-7-13,224
1761,2020-6-4,60
1761,2021-9-13,50
1761,2020-8-17,57
1761,2020-3-23,45
1762,2021-8-20,247
1762,2020-1-20,249
1762,2021-3-15,257
1763,2021-5-25,39
1763,2020-12-15,55
1763,2020-9-13,45
1763,2020-2-10,42
1764,2021-6-3,41
1764,2020-4-14,39
1764,2021-7-16,37
1765,2020-7-8,250
1765,2021-5-8,254
1765,2021-7-18,249
1765,2020-8-13,256
1766,2021-11-8,131
1766,2020-3-15,143
1766,2020-2-19,134
1767,2021-12-6,255
1767,2021-4-28,254
1767,2021-10-28,261
1768,2020-1-16,41
1768,2020-7-26,26
1768,2021-5-21,31
1768,2020-2-6,40
1769,2020-6-2,231
1769,2021-2-25,239
1770,2020-4-6,84
1770,2020-4-21,79
1770,2021-5-11,84
1770,2021-12-7,73
1771,2021-9-22,137
1771,2020-11-20,147
1772,2021-1-7,247
1772,2020-1-27,242
1772,2021-2-24,242
1773,2020-5-8,69
1773,2020-3-23,63
1774,2020-5-19,204
1774,2021-5-5,200
1775,2020-11-9,224
1775,2021-1-4,233
1776,2021-9-17,147
1776,2021-10-26,140
1776,2020-1-19,149
1776,2021-3-27,147
1777,2020-4-19,106
1777,2020-8-4,103
1777,2021-4-26,109
1777,2021-8-28,106
1778,2021-4-15,110
1778,2020-2-7,101
1779,2021-6-20,33
1779,2021-12-12,33
1779,2021-6-28,51
1779,2020-5-20,48
1780,2021-2-16,208
1780,2020-1-21,207
1780,2021-9-28,215
1780,2021-3-28,205
1781,2021-9-13,23
1781,2021-3-27,13
1782,2020-3-3,84
1782,2020-7-7,76
1783,2021-1-10,180
1783,2020-5-10,183
1783,2020-5-14,187
1784,2020-11-18,172
1784,2021-12-18,174
1784,2021-11-21,176
1784,2020-12-12,166
1785,2020-12-4,78
1785,2021-12-12,77
1786,2020-7-7,153
1786,2020-9-6,150
1786,2021-8-3,142
1787,2021-3-21,121
1787,2021-1-15,123
1787,2021-7-14,140
1788,2021-1-12,52
1788,2021-1-14,35
1788,2020-6-11,50
1789,2021-11-24,68
1789,2021-5-22,59
1789,2020-6-10,63
1789,2021-12-4,59
1790,2020-4-16,207
1790,2021-3-17,220
1790,2021-9-22,214
1791,2020-7-3,169
1791,2021-9-26,176
1792,2021-12-26,54
1792,2020-4-4,53
1792,2020-6-21,64
1792,2021-1-5,59
1793,2021-5-6,114
1793,2021-2-28,128
1793,2021-3-3,115
1794,2020-9-1,42
1794,2020-11-15,40
1794,2020-12-27,46
1795,2021-7-1,107
1795,2021-4-11,102
1795,2020-12-22,116
1795,2021-10-5,106
1796,2020-8-1,233
1796,2020-2-19,229
1796,2021-8-5,224
1796,2020-5-10,219
1797,2020-8-10,192
1797,2020-1-16,198
1797,2020-8-3,199
1798,2020-9-5,62
1798,2020-11-26,68
1798,2020-10-22,60
1799,2020-3-19,85
1799,2021-11-14,100
1799,2021-1-9,93
1800,2020-3-6,255
1800,2020-9-9,242
1801,2021-5-17,221
1801,2021-3-7,214
1802,2021-7-3,72
1802,2020-2-20,77
1802,2020-3-6,71
1802,2020-4-2,74
1803,2020-9-8,80
1803,2021-8-10,83
1804,2021-5-13,161
1804,2020-7-1,153
1804,2021-7-15,154
1804,2020-12-15,158
1805,2021-2-24,95
1805,2020-1-20,92
1805,2021-1-26,103
1806,2020-7-28,159
1806,2021-7-26,147
1806,2021-8-25,158
1806,2020-6-4,148
1807,2020-7-17,23
1807,2021-8-12,18
1808,2021-7-3,253
1808,2021-4-1,261
1809,2020-5-2,136
1809,2021-10-8,134
1809,2020-3-28,138
1809,2020-2-26,128
1810,2021-8-23,183
1810,2020-11-3,182
1811,2020-3-28,127
1811,2020-4-17,132
1811,2021-6-22,142
1811,2020-4-11,136
1812,2021-8-21,132
1812,2020-7-5,143
1812,2020-12-5,150
1812,2021-12-12,133
1813,2021-12-24,107
1813,2020-10-21,105
1813,2021-1-2,102
1813,2021-11-19,106
1814,2020-2-15,171
1814,2021-3-23,179
1814,2021-11-11,167
1815,2021-11-22,28
1815,2021-8-8,20
1815,2020-9-28,23
1816,2020-6-6,65
1816,2020-6-26,76
1816,2020-7-7,76
1816,2020-2-17,81
1817,2021-5-22,169
1817,2020-2-1,174
1817,2021-2-2,176
1818,2021-1-16,249
1818,2020-11-26,247
1819,2020-2-15,93
1819,2021-9-12,94
1819,2020-10-10,94
1819,2021-4-11,99
1820,2021-9-6,190
1820,2021-2-14,179
1820,2020-2-14,177
1820,2020-4-6,181
1821,2021-8-25,89
1821,2020-10-6,89
1821,2021-4-13,76
1821,2021-9-22,86
1822,2020-3-6,242
1822,2020-12-22,253
1822,2020-3-8,243
1822,2021-9-15,253
1823,2021-12-27,255
1823,2021-2-17,248
1824,2021-3-9,204
1824,2020-12-8,203
1825,2021-4-6,25
1825,2020-12-10,30
1826,2020-10-11,66
1826,2020-6-4,49
1826,2021-10-10,67
1826,2020-12-28,67
1827,2020-3-15,254
1827,2020-8-19,265
1827,2020-9-21,248
1828,2021-5-12,41
1828,2021-8-23,43
1828,2021-1-11,41
1828,2020-11-1,42
1829,2020-8-6,37
1829,2021-8-3,22
1829,2020-5-19,29
1829,2021-4-25,20
1830,2021-4-16,172
1830,2020-2-5,176
1830,2020-11-5,162
1830,2020-3-19,171
1831,2021-10-8,85
1831,2021-4-3,72
1832,2021-3-26,37
1832,2021-7-26,27
1832,2020-1-16,28
1832,2021-10-2,36
1833,2021-12-6,29
1833,2021-9-23,18
1834,2021-12-20,41
1834,2020-2-27,42
1835,2020-7-25,106
1835,2021-8-7,100
1835,2021-2-8,96
1835,2021-3-28,99
1836,2021-1-5,136
1836,2020-4-15,140
1837,2020-10-7,122
1837,2020-4-20,109
1837,2021-10-18,113
1837,2021-12-14,120
1838,2021-5-4,93
1838,2020-1-13,92
1838,2021-4-12,82
1838,2020-7-13,87
1839,2020-10-18,68
1839,2020-9-23,62
1839,2021-4-11,56
1839,2021-7-2,68
1840,2020-5-7,225
1840,2020-2-25,216
1840,2021-3-10,226
1841,2021-2-6,45
1841,2020-8-19,50
1842,2020-2-16,47
1842,2020-6-17,43
1842,2021-7-17,38
1843,2021-5-11,96
1843,2021-1-24,97
1843,2020-9-21,99
1843,2020-1-19,99
1844,2020-10-26,91
1844,2020-3-21,90
1844,2020-4-28,98
1845,2020-3-6,34
1845,2020-11-10,35
1845,2020-8-24,26
1845,2020-9-21,29
1846,2020-1-11,231
1846,2021-12-5,239
1846,2021-8-13,234
1847,2020-3-18,16
1847,2020-9-6,28
1847,2020-4-2,16
1847,2021-4-26,29
1848,2021-8-4,239
1848,2020-4-11,234
1848,2021-8-25,240
1848,2020-7-15,241
1849,2020-11-13,243
1849,2020-10-12,244
1849,2020-9-10,247
1849,2021-3-20,236
1850,2021-11-12,112
1850,2020-3-27,128
1850,2021-6-25,127
1850,2020-8-25,122
1851,2021-3-23,142
1851,2020-3-23,126
1851,2020-9-19,140
1851,2021-10-9,136
1852,2021-5-14,42
1852,2021-9-23,47
1853,2020-11-18,182
1853,2021-1-7,183
1853,2020-8-10,176
1854,2021-1-1,218
1854,2020-6-10,224
1855,2021-8-27,23
1855,2020-12-9,36
1856,2020-9-12,48
1856,2020-12-5,63
1857,2021-5-25,227
1857,2020-5-1,235
1858,2021-10-14,40
1858,2020-7-24,25
1858,2021-6-15,26
1859,2020-6-26,52
1859,2021-9-20,59
1859,2021-6-19,57
1859,2020-3-26,59
1860,2021-3-6,181
1860,2020-1-5,192
1860,2021-3-19,188
1860,2021-5-20,181
1861,2021-2-10,141
1861,2021-6-27,144
1862,2020-4-20,137
1862,2021-7-9,134
1862,2021-1-1,124
1863,2020-8-20,120
1863,2021-12-28,111
1863,2020-4-26,116
1864,2021-8-23,121
1864,2021-4-22,136
1864,2020-5-24,136
1865,2020-1-24,50
1865,2021-4-6,56
1865,2020-2-19,52
1865,2021-3-24,47
1866,2020-11-1,223
1866,2021-1-5,217
1867,2020-2-28,207
1867,2021-2-2,201
1868,2021-8-15,65
1868,2020-1-11,48
1868,2021-3-28,63
1869,2020-9-25,118
1869,2021-2-14,110
1869,2020-1-5,104
1869,2020-2-25,108
1870,2020-5-15,79
1870,2020-10-4,79
1871,2021-11-5,225
1871,2021-6-16,221
1871,2021-6-17,212
1871,2020-7-4,227
1872,2021-12-8,215
1872,2020-5-12,211
1872,2020-2-14,215
1872,2021-4-19,207
1873,2021-6-11,132
1873,2021-6-27,138
1873,2021-12-1,142
1873,2021-6-10,140
1874,2021-5-1,87
1874,2021-8-6,77
1875,2021-9-7,234
1875,2020-3-18,224
1875,2021-10-16,220
1875,2020-7-13,232
1876,2021-4-24,149
1876,2021-5-14,138
1876,2021-3-26,148
1876,2021-9-23,149
1877,2021-12-13,169
1877,2021-12-18,172
1877,2020-10-19,183
1878,2021-8-22,139
1878,2021-6-7,141
1879,2021-10-12,196
1879,2021-4-19,194
1880,2020-10-9,224
1880,2020-4-16,218
1881,2021-10-7,124
1881,2021-4-16,123
1881,2020-8-17,116
1881,2020-8-28,130
1882,2021-7-25,66
1882,2020-5-24,48
1883,2020-12-14,94
1883,2021-1-12,89
1884,2020-5-5,188
1884,2021-9-17,171
1884,2020-3-14,171
1885,2020-4-17,166
1885,2021-12-2,168
1885,2021-12-14,173
1886,2020-8-18,264
1886,2021-8-22,264
1887,2020-12-28,185
1887,2020-5-14,185
1887,2020-10-26,177
1888,2021-7-18,155
1888,2020-6-4,152
1888,2021-9-15,159
1888,2021-8-1,158
1889,2020-7-23,42
1889,2021-3-17,41
1889,2020-7-3,47
1889,2020-10-25,57
1890,2020-10-20,207
1890,2021-5-14,217
1890,2020-12-10,207
1891,2020-2-15,117
1891,2020-2-27,132
1891,2020-10-18,127
1891,2020-3-13,130
1892,2020-4-18,167
1892,2020-5-10,173
1893,2020-4-10,212
1893,2020-7-7,201
1894,2021-10-23,27
1894,2020-2-15,22
1895,2021-1-17,142
1895,2021-6-18,130
1895,2021-1-21,140
1895,2020-11-27,130
1896,2021-12-2,193
1896,2021-10-8,196
1897,2021-3-28,55
1897,2020-11-13,54
1898,2020-7-27,183
1898,2020-12-21,192
1898,2020-11-11,179
1898,2021-6-26,174
1899,2020-9-22,130
1899,2020-4-13,130
1899,2020-2-4,123
1900,2021-12-13,138
1900,2020-3-2,136
1900,2020-11-22,140
1900,2020-2-8,146
1901,2020-4-26,47
1901,2021-2-16,48
1901,2020-3-18,49
1902,2021-3-16,166
1902,2020-11-26,169
1902,2021-9-20,176
1903,2020-5-28,146
1903,2020-2-21,144
1903,2020-10-26,143
1904,2020-3-15,215
1904,2021-11-27,209
1905,2020-5-18,161
1905,2020-10-28,163
1906,2021-12-16,148
1906,2020-2-18,142
1907,2020-6-1,118
1907,2020-11-16,108
1907,2021-10-6,102
1907,2021-7-22,111
1908,2020-10-16,94
1908,2021-7-14,112
1908,2020-7-23,105
1908,2021-9-6,101
1909,2020-5-6,127
1909,2020-6-24,127
1909,2020-3-15,110
1910,2020-11-6,147
1910,2020-12-13,151
1910,2020-4-23,149
1910,2021-2-28,140
1911,2021-11-15,236
1911,2020-5-2,239
1911,2021-3-14,230
1912,2020-6-19,199
1912,2020-1-18,199
1913,2021-10-21,23
1913,2021-8-23,20
1913,2020-3-4,32
1914,2021-6-6,248
1914,2020-2-2,243
1914,2020-5-5,250
1915,2021-9-10,129
1915,2020-4-8,136
1915,2020-6-11,133
1916,2021-3-21,52
1916,2020-2-2,63
1917,2021-7-19,231
1917,2021-3-27,232
1917,2020-9-24,248
1918,2021-2-20,155
1918,2020-10-11,150
1918,2021-8-4,158
1918,2020-12-27,166
1919,2020-4-28,28
1919,2021-12-9,33
1919,2021-4-11,34
1920,2020-5-8,29
1920,2021-11-1,36
1920,2020-7-28,39
1921,2021-2-13,48
1921,2020-4-20,56
1921,2020-5-14,52
1922,2020-5-1,192
1922,2021-7-10,205
1922,2021-12-7,211
1922,2020-5-28,194
1923,2020-2-12,228
1923,2021-7-2,225
1924,2021-3-14,112
1924,2021-2-23,117
1924,2021-3-16,107
1925,2021-6-12,77
1925,2020-9-16,78
1925,2021-10-7,89
1926,2020-7-7,80
1926,2021-8-1,73
1926,2020-6-3,78
1926,2021-7-27,71
1927,2021-4-2,212
1927,2021-12-13,219
1928,2021-9-25,149
1928,2021-1-2,156
1928,2021-6-3,163
1929,2020-4-7,51
1929,2020-9-3,55
1929,2021-4-6,54
1930,2021-1-9,80
1930,2021-11-17,69
1930,2020-5-24,81
1930,2021-7-11,76
1931,2021-2-3,71
1931,2021-1-4,76
1931,2021-12-11,68
1932,2020-2-25,99
1932,2021-3-28,113
1932,2021-6-4,110
1932,2020-10-19,115
1933,2021-7-25,92
1933,2020-4-3,82
1933,2021-1-12,87
1933,2021-8-25,75
1934,2020-10-10,226
1934,2020-3-28,220
1935,2021-12-15,36
1935,2020-3-13,46
1936,2020-10-11,28
1936,2021-3-14,29
1936,2021-12-16,36
1937,2020-4-28,63
1937,2021-7-23,67
1937,2021-4-23,60
1938,2021-6-12,103
1938,2020-11-7,118
1938,2020-2-9,112
1938,2020-7-8,113
1939,2021-8-1,15
1939,2021-8-12,23
1940,2021-10-14,169
1940,2020-5-28,178
1940,2021-9-4,173
1941,2020-9-18,196
1941,2021-11-15,188
1941,2021-7-9,183
1941,2020-6-14,197
1942,2021-7-20,238
1942,2021-1-16,228
1942,2020-11-9,236
1943,2021-1-27,216
1943,2020-1-4,213
1943,2020-2-1,213
1944,2020-7-4,110
1944,2020-6-18,126
1944,2021-3-20,123
1944,2021-6-3,118
1945,2020-12-27,136
1945,2021-8-17,134
1945,2021-3-4,133
1945,2021-8-5,137
1946,2021-5-15,220
1946,2021-5-10,230
1947,2020-1-19,217
1947,2020-3-4,227
1948,2021-9-1,179
1948,2021-7-14,168
1949,2021-5-11,156
1949,2021-3-18,157
1949,2020-3-4,154
1949,2021-3-21,154
1950,2020-1-13,84
1950,2020-4-19,83
1950,2021-7-23,86
1951,2021-4-2,60
1951,2020-4-3,56
1951,2020-4-28,59
1952,2021-11-28,103
1952,2021-9-16,99
1952,2021-9-8,99
1953,2021-12-25,216
1953,2021-10-14,222
1954,2020-2-14,146
1954,2021-7-26,140
1955,2020-7-13,203
1955,2021-9-9,202
1956,2020-8-2,252
1956,2021-9-12,249
1956,2021-1-1,247
1956,2020-2-19,250
1957,2020-3-22,86
1957,2020-6-6,87
1958,2020-10-1,74
1958,2020-12-6,69
1958,2021-3-3,71
1958,2020-4-19,63
1959,2020-6-15,210
1959,2021-8-11,206
1959,2021-6-21,212
1959,2021-3-18,199
1960,2021-8-28,242
1960,2021-1-20,255
1960,2021-2-20,247
1960,2021-2-27,244
1961,2020-4-6,46
1961,2021-5-1,47
1961,2020-6-23,44
1961,2021-11-19,40
1962,2020-3-15,98
1962,2020-12-16,91
1962,2021-1-28,98
1962,2020-3-18,102
1963,2021-10-25,179
1963,2021-9-14,189
1963,2020-12-6,194
1963,2020-12-2,196
1964,2021-11-19,237
1964,2021-9-5,227
1964,2020-4-17,231
1964,2020-8-26,241
1965,2021-7-20,214
1965,2021-8-19,208
1966,2021-5-11,136
1966,2020-8-19,137
1966,2021-2-7,137
1966,2021-7-8,148
1967,2021-9-9,46
1967,2021-2-2,40
1968,2020-2-4,92
1968,2020-10-20,103
1968,2020-3-7,103
1969,2020-10-3,214
1969,2020-11-10,229
1969,2021-4-8,217
1969,2020-3-18,228
1970,2021-12-11,46
1970,2021-10-22,47
1971,2021-6-24,90
1971,2020-9-23,88
1971,2020-8-9,87
1971,2020-9-22,85
1972,2021-4-5,58
1972,2021-7-2,66
1972,2020-10-4,64
1972,2020-8-9,62
1973,2020-8-10,205
1973,2021-8-26,204
1973,2021-8-15,198
1973,2020-6-5,207
1974,2021-12-10,83
1974,2020-8-13,87
1974,2020-4-1,82
1974,2020-8-25,93
1975,2020-4-12,258
1975,2020-9-10,259
1975,2021-2-5,265
1976,2020-7-17,158
1976,2020-7-24,163
1976,2021-6-10,170
1977,2020-11-10,230
1977,2020-6-8,232
1977,2021-8-1,221
1978,2021-1-24,56
1978,2021-6-19,58
1978,2021-2-21,62
1979,2021-12-25,209
1979,2020-1-1,216
1979,2021-12-11,198
1980,2020-4-9,84
1980,2020-10-28,84
1980,2021-5-20,83
1980,2020-7-12,86
1981,2021-2-16,46
1981,2020-5-15,44
1982,2021-4-25,126
1982,2021-6-8,117
1982,2021-10-17,121
1982,2021-11-10,114
1983,2020-9-3,169
1983,2020-7-2,182
1984,2021-8-28,9
1984,2021-10-26,23
1985,2021-5-5,256
1985,2021-11-6,240
1985,2020-7-4,245
1986,2020-9-17,230
1986,2020-2-23,241
1987,2021-2-23,193
1987,2020-11-24,205
1988,2021-11-28,205
1988,2021-6-1,217
1988,2020-3-8,207
1988,2021-3-17,207
1989,2021-12-4,139
1989,2021-1-28,144
1990,2020-10-8,122
1990,2020-6-7,115
1990,2020-9-27,115
1991,2021-11-7,106
1991,2021-12-19,112
1991,2021-3-1,107
1991,2021-12-22,114
1992,2021-9-2,155
1992,2021-2-20,147
1992,2021-6-6,152
1992,2020-8-19,145
1993,2020-1-25,251
1993,2020-3-6,253
1993,2021-10-24,259
1993,2020-3-20,261
1994,2021-6-18,108
1994,2021-6-7,112
1994,2020-7-3,115
1995,2021-5-27,31
1995,2021-2-19,41
1995,2020-6-9,40
1995,2021-12-11,43
1996,2020-1-11,145
1996,2020-4-24,144
1996,2021-8-22,127
1996,2021-6-12,139
1997,2021-11-17,36
1997,2020-10-25,44
1997,2020-1-17,29
1997,2020-4-19,34
1998,2021-10-16,61
1998,2021-1-12,60
1998,2021-12-8,57
1998,2021-5-15,68
1999,2021-6-6,192
1999,2020-6-3,179
1999,2021-8-21,182
1999,2020-2-23,179
2000,2021-4-4,136
2000,2021-8-1,127
2000,2020-9-7,131
2001,2020-12-23,173
2001,2021-5-25,165
2001,2021-9-16,174
2002,2020-3-14,43
2002,2020-7-20,42
2003,2021-12-2,133
2003,2020-11-11,138
2004,2020-1-8,126
2004,2021-8-15,115
2005,2021-12-7,20
2005,2020-6-4,11
2005,2020-4-12,24
2006,2021-4-18,38
2006,2021-9-18,26
2006,2020-5-23,42
2006,2020-11-7,38
2007,2021-11-22,119
2007,2020-6-5,128
2008,2020-4-5,101
2008,2021-10-22,109
2009,2020-3-20,19
2009,2020-12-7,30
2009,2021-5-5,34
2010,2020-6-19,98
2010,2020-9-2,92
2011,2020-2-11,216
2011,2020-12-18,207
2011,2020-11-6,200
2011,2021-6-18,207
2012,2020-4-26,62
2012,2021-1-7,56
2012,2021-1-3,58
2013,2020-9-4,233
2013,2021-11-20,238
2014,2021-4-12,30
2014,2020-8-16,34
2015,2021-5-4,201
2015,2020-3-21,203
2016,2020-6-15,157
2016,2021-1-16,155
2017,2021-1-23,200
2017,2020-10-3,192
2018,2020-7-16,250
2018,2020-12-24,261
2018,2021-10-14,260
2019,2020-12-8,84
2019,2020-5-8,85
2019,2021-5-20,90
2019,2021-9-17,85
2020,2020-2-7,207
2020,2021-12-12,203
2021,2020-5-2,91
2021,2021-5-24,91
2022,2020-3-3,67
2022,2020-8-5,63
2022,2020-7-15,69
2023,2020-2-12,36
2023,2020-5-24,38
2023,2021-6-20,49
2024,2021-7-14,46
2024,2021-7-8,46
2025,2021-8-21,121
2025,2020-7-1,118
2026,2020-2-7,118
2026,2021-7-19,121
2026,2020-5-9,116
2026,2020-12-28,110
2027,2021-2-15,169
2027,2020-5-19,175
2027,2020-7-19,160
2028,2021-3-9,174
2028,2020-3-15,158
2028,2021-2-16,158
2029,2020-3-16,124
2029,2020-7-28,142
2029,2021-7-25,133
2030,2021-1-3,90
2030,2021-3-13,88
