id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
67371,19598,420,19598,4,2021-6-2,tres bonne qualité,2
94912,19611,1568,19611,5,2021-10-19,je suis deçu,5
65404,19821,1617,19821,2,2020-3-9,je suis deçu,1
66587,19865,360,19865,3,2020-7-24,tres bonne qualité,2
30896,19939,1554,19939,2,2021-3-13,je suis contente,3
27807,19965,413,19965,2,2020-5-1,je vous le conseille le produit est magnifique,2
43473,19970,113,19970,1,2021-11-19,je suis contente,4
87520,20009,340,20009,1,2020-2-26,j aime pas trop,1
64999,20024,1640,20024,3,2021-11-22,je suis deçu,4
11758,20101,235,20101,5,2021-11-6,je suis deçu,1
89199,20166,1944,20166,2,2021-5-18,flop,1
29634,20188,587,20188,3,2021-9-21,j aime bien ,3
16610,20251,1874,20251,1,2021-12-26,le produit n est pas original,4
29032,20344,683,20344,1,2020-10-16,flop,5
58926,20363,6,20363,5,2020-1-9,je suis deçu,1
87345,20389,976,20389,2,2021-7-18,flop,4
25770,20479,1333,20479,2,2020-9-3,flop,1
34868,20521,872,20521,4,2021-6-15,j adoooore ce produt,3
19556,20752,672,20752,2,2020-4-19,j adoooore ce produt,5
50136,20767,1127,20767,2,2021-6-15,tres mauvaise qualité,4
70902,20800,966,20800,2,2021-3-6,j aime bien ,3
24152,20834,1710,20834,1,2021-8-14,flop,3
61560,20857,1286,20857,2,2021-3-26,j aime bien ,2
36848,20929,1508,20929,5,2021-4-4,j aime pas trop,2
25233,20934,1100,20934,3,2020-6-18,le produit n est pas original,4
3372,21028,1031,21028,3,2021-12-3,j adoooore ce produt,5
95905,21036,1010,21036,2,2021-8-22,j adoooore ce produt,3
21191,21077,1929,21077,1,2021-7-10,j aime bien ,3
3305,21085,53,21085,2,2020-8-9,je suis deçu,3
4445,21104,1349,21104,4,2021-12-4,j adoooore ce produt,5
5172,21234,555,21234,2,2020-4-24,top,4
66858,21251,2042,21251,3,2020-9-4,top,3
40859,21368,1045,21368,1,2021-11-8,flop,4
78916,21397,234,21397,4,2021-7-12,le produit n est pas original,1
81862,21452,1263,21452,2,2020-2-9,top,1
23050,21508,532,21508,4,2021-10-26,top,3
64513,21511,1396,21511,2,2020-4-22,le produit n est pas original,1
1730,21592,1615,21592,2,2020-9-28,je suis contente,5
90269,21633,996,21633,4,2021-1-14,j aime bien ,3
76179,21661,1629,21661,4,2020-5-20,j aime bien ,3
79993,21685,2096,21685,1,2021-12-23,je suis content,4
66219,21715,728,21715,2,2021-9-9,le produit n est pas original,3
75927,21740,248,21740,1,2020-2-9,j aime pas trop,4
19753,21783,2095,21783,2,2021-11-28,tres bonne qualité,2
75631,21805,81,21805,5,2020-6-3,top,4
18783,21817,252,21817,4,2021-11-2,je vous le conseille le produit est magnifique,1
49054,21912,49,21912,1,2021-5-23,tres bonne qualité,5
22406,21953,1099,21953,2,2020-11-9,je suis contente,5
46636,22088,626,22088,1,2021-3-4,top,4
53004,22162,170,22162,1,2020-2-17,tres bonne qualité,3
24466,22175,859,22175,4,2020-2-7,j aime pas trop,5
26444,22193,1673,22193,1,2021-7-4,je suis deçu,3
16349,22225,2179,22225,3,2020-2-18,j aime bien ,4
79728,22232,61,22232,4,2021-1-25,top,3
64808,22240,1058,22240,1,2021-4-26,tres mauvaise qualité,5
79780,22265,156,22265,2,2021-10-8,je suis deçu,1
23192,22303,80,22303,3,2021-12-13,j aime bien ,3
21840,22322,673,22322,2,2021-2-23,j aime pas trop,1
61940,22394,779,22394,1,2021-8-20,tres mauvaise qualité,2
47660,22470,1852,22470,5,2021-3-8,flop,3
83145,22516,1838,22516,1,2021-4-26,le produit n est pas original,1
77710,22552,1533,22552,2,2020-1-6,tres bonne qualité,5
4831,22651,1284,22651,3,2020-7-26,je suis content,5
61251,22712,383,22712,3,2020-1-25,j aime pas trop,3
39709,22714,41,22714,1,2021-6-3,je suis contente,5
80028,22729,1748,22729,1,2021-7-27,je suis content,2
81147,22867,1261,22867,1,2021-2-17,j adoooore ce produt,5
3151,22928,1277,22928,4,2021-9-19,je suis deçu,5
18889,22965,1165,22965,1,2020-5-10,j aime pas trop,2
90085,23012,1791,23012,1,2020-8-16,je suis contente,3
78468,23020,1782,23020,1,2021-3-9,j aime bien ,4
51474,23030,1999,23030,2,2020-10-25,je suis deçu,5
67957,23056,639,23056,1,2020-6-14,j adoooore ce produt,3
92956,23151,1747,23151,3,2020-4-1,je suis content,1
58253,23206,2093,23206,2,2021-10-8,je suis contente,5
47684,23233,606,23233,2,2021-10-7,je suis contente,4
2238,23258,1225,23258,1,2020-8-15,flop,3
12145,23270,229,23270,1,2020-12-26,tres bonne qualité,3
79956,23355,2157,23355,2,2020-6-26,top,5
78490,23435,570,23435,1,2021-6-22,top,2
9236,23466,1102,23466,2,2020-9-23,tres bonne qualité,2
47304,23487,791,23487,1,2021-7-27,flop,2
50380,23508,1466,23508,2,2020-10-15,je suis deçu,2
91497,23539,1318,23539,4,2020-4-26,flop,2
25471,23582,958,23582,5,2020-12-18,flop,5
55182,23646,189,23646,5,2020-6-14,tres mauvaise qualité,5
6643,23667,1016,23667,3,2021-8-23,le produit n est pas original,
77157,23682,1987,23682,3,2020-8-22,j aime bien ,2
58278,23749,616,23749,2,2021-7-3,flop,2
79318,23766,77,23766,2,2020-10-16,je suis contente,5
92944,23845,914,23845,2,2021-8-15,j aime bien ,2
93487,23870,992,23870,3,2021-3-12,flop,4
54687,23882,355,23882,2,2020-8-15,je suis content,2
55475,23891,936,23891,1,2021-5-21,je suis contente,4
47020,23903,1184,23903,2,2021-12-15,je suis contente,3
2567,23909,1064,23909,2,2020-12-18,flop,3
30465,23973,1385,23973,3,2020-6-6,je suis deçu,3
6062,24031,2100,24031,2,2021-4-13,top,2
91207,24075,1948,24075,1,2021-3-1,j adoooore ce produt,5
46115,24086,1638,24086,3,2020-12-25,je suis content,2
43033,24193,872,24193,2,2021-4-25,le produit n est pas original,1
22617,24273,294,24273,2,2020-9-15,j adoooore ce produt,2
70295,24312,1339,24312,3,2020-12-15,flop,5
70295,24312,2032,24312,5,2020-12-15,le produit n est pas original,4
10156,24383,16,24383,1,2020-2-26,tres bonne qualité,4
5031,24456,1840,24456,3,2020-1-14,je vous le conseille le produit est magnifique,3
37301,24459,765,24459,1,2020-7-23,le produit n est pas original,4
31699,24482,579,24482,2,2021-7-14,je suis deçu,1
8049,24662,992,24662,3,2020-6-23,je suis content,5
50724,24773,1928,24773,5,2020-3-6,tres mauvaise qualité,3
46899,24813,988,24813,2,2020-4-24,top,4
6629,24839,170,24839,4,2021-8-14,j aime bien ,1
62673,24888,1253,24888,2,2020-2-19,je suis deçu,4
44503,25184,29,25184,2,2020-4-5,je suis deçu,1
58616,25207,1657,25207,3,2021-7-8,j aime bien ,3
1964,25317,869,25317,1,2021-6-22,j adoooore ce produt,3
5686,25435,1211,25435,3,2020-1-26,j aime bien ,5
50521,25592,577,25592,1,2020-1-6,je vous le conseille le produit est magnifique,5
23064,25607,1499,25607,1,2021-2-18,j aime pas trop,1
96348,25666,1100,25666,2,2020-7-18,je vous le conseille le produit est magnifique,1
12236,25727,1330,25727,2,2020-12-1,je suis content,3
21633,25736,1825,25736,1,2020-6-7,je suis content,5
97188,25763,2063,25763,1,2020-6-27,top,1
46628,25768,503,25768,2,2021-4-8,tres mauvaise qualité,3
34411,25792,1005,25792,1,2021-9-12,tres mauvaise qualité,1
243,25872,2037,25872,3,2020-8-28,le produit n est pas original,5
78233,25876,336,25876,3,2021-11-5,top,2
66500,25956,220,25956,3,2020-8-15,tres mauvaise qualité,2
30122,25991,674,25991,1,2020-12-23,je suis deçu,1
47828,25998,1417,25998,3,2021-9-16,je suis content,4
31729,26008,1507,26008,1,2021-5-25,tres bonne qualité,3
7826,26016,962,26016,4,2020-8-3,le produit n est pas original,2
58485,26070,1745,26070,1,2021-9-19,tres bonne qualité,5
29978,26150,102,26150,1,2021-10-20,le produit n est pas original,5
66987,26184,1724,26184,1,2021-11-24,j adoooore ce produt,4
90502,26198,2193,26198,2,2020-7-14,tres bonne qualité,4
17379,26211,1932,26211,1,2020-8-11,je suis contente,1
27903,26234,1863,26234,5,2020-9-28,tres bonne qualité,2
48244,26280,153,26280,1,2020-5-23,le produit n est pas original,3
29954,26290,1930,26290,4,2021-11-26,je suis content,2
60604,26317,594,26317,2,2021-1-24,top,5
57581,26484,519,26484,2,2021-3-22,tres bonne qualité,5
66665,26485,406,26485,3,2020-5-13,tres mauvaise qualité,2
26444,26541,99,26541,5,2020-2-27,top,4
87878,26586,1193,26586,1,2021-3-20,je vous le conseille le produit est magnifique,3
61672,26719,1484,26719,1,2020-12-25,flop,2
6109,26813,991,26813,1,2021-4-25,tres bonne qualité,2
69180,26858,520,26858,4,2020-12-5,je suis deçu,2
60185,26993,547,26993,2,2021-1-13,j adoooore ce produt,1
84494,27086,1517,27086,2,2021-11-24,je vous le conseille le produit est magnifique,5
55047,27087,2070,27087,1,2021-4-12,j aime pas trop,2
84685,27112,2027,27112,4,2020-3-2,j aime pas trop,3
74991,27115,221,27115,5,2021-6-24,je suis content,5
84255,27322,363,27322,4,2021-8-18,j adoooore ce produt,4
87024,27342,1867,27342,2,2020-11-13,tres bonne qualité,1
66032,27359,478,27359,3,2020-9-10,j aime bien ,1
51084,27436,1378,27436,5,2021-12-27,je suis contente,2
3694,27441,2163,27441,1,2021-10-22,flop,5
72699,27511,1807,27511,5,2021-6-2,flop,5
43793,27532,1789,27532,2,2021-9-2,je suis deçu,5
16031,27535,386,27535,2,2021-8-10,je suis content,3
90910,27559,598,27559,1,2020-9-16,tres mauvaise qualité,5
76699,27589,1776,27589,1,2021-7-16,top,4
37413,27655,18,27655,1,2021-11-13,j aime pas trop,3
4009,27710,1664,27710,3,2021-1-19,j aime bien ,5
79043,27766,1376,27766,1,2020-6-8,je suis contente,5
50300,27798,32,27798,4,2020-1-9,je suis contente,2
30216,27871,411,27871,1,2020-6-8,j adoooore ce produt,4
66578,28003,1991,28003,1,2020-8-6,je vous le conseille le produit est magnifique,3
63533,28014,1726,28014,5,2020-5-6,je suis deçu,1
57297,28033,2185,28033,3,2020-11-13,le produit n est pas original,4
23349,28124,1994,28124,2,2020-7-9,je suis content,1
58197,28227,1519,28227,1,2020-10-27,je suis contente,4
35102,28262,723,28262,1,2021-5-14,je vous le conseille le produit est magnifique,2
3059,28274,2081,28274,3,2020-7-15,je suis deçu,
31768,28296,991,28296,1,2021-4-28,je vous le conseille le produit est magnifique,3
10932,28399,481,28399,1,2020-9-10,je suis contente,3
81018,28410,1497,28410,3,2021-4-16,je suis content,2
87168,28411,1771,28411,5,2021-9-24,j adoooore ce produt,2
71160,28449,2118,28449,1,2021-3-20,j aime bien ,1
66994,28568,1338,28568,1,2020-7-25,tres bonne qualité,2
18340,28643,1523,28643,3,2021-4-15,je vous le conseille le produit est magnifique,1
5721,28644,1135,28644,1,2021-2-11,top,2
95565,28705,1324,28705,3,2021-1-21,flop,5
69047,28765,1102,28765,1,2020-7-9,je vous le conseille le produit est magnifique,4
93091,28773,671,28773,2,2021-1-5,je suis content,5
58224,28780,967,28780,1,2020-3-11,top,4
90753,28953,13,28953,3,2021-3-12,j aime pas trop,1
92454,28995,2072,28995,1,2020-9-21,je suis contente,4
40247,29045,157,29045,4,2021-8-10,je suis content,2
80691,29053,1740,29053,2,2021-10-22,le produit n est pas original,1
96043,29191,1936,29191,1,2021-9-26,tres bonne qualité,3
24044,29267,203,29267,1,2021-5-24,tres bonne qualité,5
73276,29276,135,29276,2,2021-8-4,j aime pas trop,3
60494,29305,1612,29305,4,2021-1-10,je suis content,5
6264,29521,323,29521,3,2021-1-15,je suis content,1
50113,29540,1155,29540,1,2020-2-28,je suis content,1
10022,29679,1192,29679,3,2020-2-25,top,4
91755,29716,164,29716,3,2020-5-27,j adoooore ce produt,3
2842,29729,2146,29729,1,2021-4-14,je suis contente,2
40940,29808,670,29808,2,2021-2-12,tres mauvaise qualité,4
5019,29810,1260,29810,4,2021-10-25,tres bonne qualité,3
74352,29863,78,29863,1,2020-11-10,je suis content,4
52446,29873,138,29873,3,2020-11-3,tres bonne qualité,5
42332,29917,1141,29917,2,2020-3-6,flop,1
18376,29981,1844,29981,1,2020-6-12,j aime pas trop,3
87165,29990,766,29990,2,2021-1-3,je vous le conseille le produit est magnifique,5
87165,29990,1317,29990,3,2021-1-3,je vous le conseille le produit est magnifique,5
90697,30107,613,30107,1,2021-2-16,je suis contente,1
2396,30139,1515,30139,1,2020-6-12,j adoooore ce produt,1
59703,30150,1972,30150,2,2020-5-8,tres mauvaise qualité,5
42547,30173,1305,30173,3,2020-1-15,je suis deçu,4
90840,30186,1318,30186,1,2020-5-25,je suis content,2
1114,30251,847,30251,2,2021-1-8,j adoooore ce produt,5
13292,30292,2020,30292,2,2021-11-18,j adoooore ce produt,2
69302,30315,905,30315,3,2020-10-23,je vous le conseille le produit est magnifique,1
93792,30462,388,30462,2,2020-3-15,je suis deçu,1
46547,30520,11,30520,5,2020-10-20,j aime bien ,3
30365,30540,1842,30540,2,2021-2-10,tres bonne qualité,3
71140,30570,1075,30570,3,2020-4-14,flop,2
12505,30614,1821,30614,2,2021-1-3,je vous le conseille le produit est magnifique,3
30894,30644,813,30644,3,2020-3-2,je suis deçu,4
61329,30711,361,30711,1,2020-11-26,j aime pas trop,1
51437,30734,1622,30734,1,2020-9-13,tres mauvaise qualité,3
50521,30772,1215,30772,4,2020-1-28,je suis deçu,5
60126,30811,1819,30811,4,2021-5-28,je suis contente,4
59103,30830,1493,30830,1,2020-2-7,j aime bien ,1
54689,30869,1598,30869,1,2020-3-7,j aime bien ,2
18097,30894,935,30894,1,2021-9-11,j aime pas trop,3
42405,30998,2133,30998,3,2020-8-23,j aime pas trop,4
45532,31037,1215,31037,5,2020-1-23,le produit n est pas original,4
61424,31086,1540,31086,2,2021-12-17,le produit n est pas original,3
71071,31252,1431,31252,2,2021-7-22,tres bonne qualité,3
41946,31282,1190,31282,2,2020-5-9,flop,3
72613,31308,954,31308,5,2021-9-19,tres bonne qualité,4
70079,31403,2056,31403,1,2021-8-2,j aime bien ,5
12120,31413,803,31413,4,2021-10-25,top,4
5294,31514,1327,31514,2,2020-12-3,je suis content,5
73933,31567,2057,31567,1,2021-3-9,tres mauvaise qualité,5
69131,31570,1697,31570,2,2020-3-25,je vous le conseille le produit est magnifique,2
24279,31687,1958,31687,2,2020-4-6,tres mauvaise qualité,4
708,31712,1366,31712,2,2021-2-28,je suis content,1
57048,31760,584,31760,1,2021-10-13,je suis contente,5
92175,31898,1900,31898,2,2021-7-12,flop,3
64965,31983,862,31983,3,2020-6-13,le produit n est pas original,1
6285,32021,1810,32021,3,2021-3-14,je suis contente,1
69980,32053,863,32053,1,2021-2-19,je suis contente,2
59254,32175,1495,32175,2,2020-1-13,j aime bien ,2
6410,32310,47,32310,1,2020-1-16,top,3
21058,32376,1716,32376,2,2020-6-23,tres mauvaise qualité,2
97295,32464,709,32464,3,2020-3-20,tres mauvaise qualité,3
7273,32489,68,32489,4,2021-11-8,tres mauvaise qualité,5
89995,32498,709,32498,1,2020-6-11,tres bonne qualité,3
74905,32542,1743,32542,5,2021-5-15,flop,2
39898,32562,925,32562,1,2020-7-3,j aime pas trop,5
16264,32743,2034,32743,1,2021-1-6,tres bonne qualité,3
67512,32753,1880,32753,1,2021-1-23,je suis content,2
2166,32861,634,32861,3,2021-12-27,je vous le conseille le produit est magnifique,4
1684,32873,149,32873,1,2021-4-11,flop,5
26851,32889,1144,32889,3,2020-11-22,flop,3
12135,32899,1077,32899,3,2021-7-7,je vous le conseille le produit est magnifique,5
49104,32959,1643,32959,2,2021-8-13,flop,3
70267,33077,1244,33077,2,2021-10-13,je vous le conseille le produit est magnifique,2
32094,33184,1664,33184,2,2021-5-22,je suis contente,3
24087,33209,703,33209,4,2020-9-16,le produit n est pas original,1
62012,33241,940,33241,3,2020-1-3,top,4
34441,33254,2008,33254,2,2021-5-15,tres mauvaise qualité,2
80976,33300,1325,33300,2,2020-6-19,j adoooore ce produt,5
12210,33317,843,33317,4,2020-2-13,tres mauvaise qualité,5
6023,33345,679,33345,1,2020-11-25,j aime bien ,4
3780,33370,541,33370,1,2021-1-15,tres mauvaise qualité,3
94390,33374,1337,33374,1,2021-11-18,j adoooore ce produt,3
16703,33390,1216,33390,1,2020-9-12,je suis deçu,2
29114,33407,249,33407,4,2020-11-12,je vous le conseille le produit est magnifique,4
70368,33435,849,33435,2,2021-6-26,le produit n est pas original,1
23192,33453,2058,33453,4,2021-7-24,tres mauvaise qualité,1
26975,33458,1255,33458,4,2021-5-11,j aime bien ,2
50128,33468,705,33468,1,2020-8-20,je suis deçu,3
50128,33468,1337,33468,2,2020-8-20,j aime bien ,4
84587,33505,1771,33505,1,2021-2-18,top,1
54099,33629,390,33629,3,2021-2-13,top,5
32603,33706,717,33706,3,2020-7-5,flop,5
37589,33714,921,33714,3,2020-12-18,j adoooore ce produt,1
59674,33805,449,33805,2,2021-5-23,le produit n est pas original,4
61440,33817,1208,33817,1,2021-12-16,j aime bien ,5
1941,33821,1906,33821,1,2021-4-3,je suis contente,5
88572,33845,1962,33845,2,2021-7-26,je suis deçu,1
63523,33855,49,33855,1,2021-10-14,tres bonne qualité,5
3544,33863,1602,33863,5,2020-4-22,tres bonne qualité,4
21357,33902,970,33902,2,2020-2-3,tres mauvaise qualité,1
33151,33917,144,33917,2,2021-5-2,tres bonne qualité,3
83753,34032,1190,34032,3,2020-8-16,tres bonne qualité,1
26584,34046,349,34046,1,2021-10-23,j aime bien ,4
88569,34090,1015,34090,1,2021-4-25,flop,1
89105,34125,1748,34125,1,2020-11-14,le produit n est pas original,4
27880,34162,2136,34162,2,2020-12-26,tres bonne qualité,1
9384,34164,1000,34164,4,2021-10-8,j aime bien ,3
84117,34173,1689,34173,3,2021-12-1,flop,5
93773,34293,274,34293,4,2021-6-18,j aime pas trop,4
36320,34324,649,34324,1,2021-10-17,je vous le conseille le produit est magnifique,4
42598,34689,1021,34689,3,2020-2-3,j adoooore ce produt,3
30492,34709,809,34709,3,2021-9-13,je vous le conseille le produit est magnifique,2
54914,34731,1005,34731,1,2021-9-26,j aime pas trop,5
19784,34752,1541,34752,3,2021-2-27,je suis contente,1
61230,34762,1645,34762,3,2021-11-17,je suis contente,4
47024,34785,2138,34785,1,2020-7-12,tres mauvaise qualité,4
86736,34888,1788,34888,1,2021-5-24,je suis contente,3
61424,34896,2183,34896,2,2021-9-23,tres bonne qualité,1
27302,34917,1299,34917,4,2021-2-14,je suis deçu,2
27903,34931,1612,34931,4,2020-10-22,je suis deçu,2
28163,34978,581,34978,1,2020-9-13,flop,2
95193,35047,926,35047,2,2021-5-18,j adoooore ce produt,3
97762,35072,2129,35072,5,2020-3-5,flop,5
7564,35075,1252,35075,4,2020-5-25,j adoooore ce produt,3
24593,35133,1054,35133,1,2020-3-20,j adoooore ce produt,3
30924,35166,929,35166,1,2020-5-16,j aime pas trop,2
2069,35191,1199,35191,1,2020-1-26,je suis contente,1
47880,35209,406,35209,5,2020-12-16,je vous le conseille le produit est magnifique,3
75924,35211,2045,35211,2,2021-11-2,je suis content,3
18265,35293,939,35293,1,2021-9-13,j aime bien ,2
2696,35325,2120,35325,1,2020-1-26,je suis content,4
11722,35331,732,35331,1,2021-9-23,je suis deçu,1
95446,35475,983,35475,1,2020-5-3,flop,2
40504,35512,1107,35512,2,2021-9-11,j aime pas trop,1
1442,35524,64,35524,1,2021-3-10,le produit n est pas original,1
24848,35538,232,35538,2,2020-5-8,j adoooore ce produt,2
24848,35538,1261,35538,3,2020-5-8,j aime pas trop,1
41674,35674,611,35674,5,2021-9-20,tres bonne qualité,1
47811,35752,1589,35752,4,2020-8-10,je suis deçu,2
14246,35762,471,35762,3,2021-12-15,je suis content,4
65288,35802,643,35802,1,2020-5-25,j aime bien ,2
72306,35931,843,35931,3,2021-1-1,flop,3
37815,36030,1652,36030,3,2020-6-13,je vous le conseille le produit est magnifique,2
40977,36075,1844,36075,1,2020-3-1,j aime pas trop,2
52444,36099,1109,36099,2,2020-2-27,je vous le conseille le produit est magnifique,1
33751,36255,1693,36255,1,2021-3-7,j adoooore ce produt,5
95032,36288,154,36288,2,2021-11-4,le produit n est pas original,4
73176,36449,1296,36449,3,2020-2-16,tres bonne qualité,2
4220,36451,1061,36451,5,2021-10-28,je suis contente,5
70724,36469,785,36469,2,2021-2-18,je suis deçu,5
29850,36565,642,36565,2,2020-5-18,flop,5
69395,36579,1955,36579,2,2020-2-10,je suis deçu,2
38636,36618,2008,36618,2,2021-5-18,top,4
66383,36665,459,36665,4,2021-6-22,je suis deçu,4
95283,36686,838,36686,2,2021-12-7,je suis contente,2
94667,36690,960,36690,3,2020-2-13,j aime pas trop,1
55504,36795,1716,36795,2,2021-4-10,j aime pas trop,3
41361,36858,559,36858,2,2020-9-18,top,4
89045,36910,1979,36910,1,2021-11-17,tres mauvaise qualité,1
13841,36984,1919,36984,3,2021-10-11,top,5
31498,37030,1242,37030,1,2020-9-28,j adoooore ce produt,3
31498,37030,1658,37030,3,2020-9-28,je suis content,3
