id_livraison,id_commande,date_exp
1229,1229,2020-4-5
1230,1230,2020-4-16
1231,1231,2020-7-1
1232,1232,2020-6-12
1233,1233,2021-3-7
1234,1234,2021-4-4
1235,1235,2021-3-20
1236,1236,2020-11-3
1237,1237,2020-3-6
1238,1238,2020-1-11
1239,1239,2020-10-5
1240,1240,2021-8-10
1241,1241,2020-2-27
1242,1242,2021-5-10
1243,1243,2020-4-16
1244,1244,2020-6-18
1245,1245,2021-7-3
1246,1246,2020-2-4
1247,1247,2020-1-24
1248,1248,2021-9-9
1249,1249,2020-2-11
1250,1250,2020-6-23
1251,1251,2021-2-5
1252,1252,2021-10-19
1253,1253,2020-12-4
1254,1254,2020-6-21
1255,1255,2021-8-7
1256,1256,2020-3-26
1257,1257,2021-1-24
1258,1258,2021-10-9
1259,1259,2020-12-24
1260,1260,2021-9-3
1261,1261,2020-3-5
1262,1262,2020-10-3
1263,1263,2020-3-24
1264,1264,2021-5-16
1265,1265,2020-10-14
1266,1266,2020-11-11
1267,1267,2021-6-22
1268,1268,2021-10-25
1269,1269,2021-6-5
1270,1270,2020-8-28
1271,1271,2020-10-18
1272,1272,2020-3-11
1273,1273,2020-8-2
1274,1274,2020-10-10
1275,1275,2021-12-18
1276,1276,2020-8-27
1277,1277,2021-11-9
1278,1278,2020-12-25
1279,1279,2020-12-16
1280,1280,2020-9-13
1281,1281,2021-3-22
1282,1282,2020-8-18
1283,1283,2020-5-15
1284,1284,2020-9-10
1285,1285,2021-1-9
1286,1286,2021-7-11
1287,1287,2020-3-20
1288,1288,2020-8-27
1289,1289,2021-2-15
1290,1290,2020-12-12
1291,1291,2021-3-22
1292,1292,2020-7-27
1293,1293,2021-2-4
1294,1294,2020-6-14
1295,1295,2020-9-14
1296,1296,2020-8-2
1297,1297,2020-7-17
1298,1298,2020-7-5
1299,1299,2021-9-10
1300,1300,2021-3-4
1301,1301,2020-4-25
1302,1302,2020-2-22
1303,1303,2021-9-11
1304,1304,2020-12-1
1305,1305,2020-10-2
1306,1306,2021-1-24
1307,1307,2020-10-10
1308,1308,2020-7-10
1309,1309,2021-2-14
1310,1310,2021-5-4
1311,1311,2020-9-12
1312,1312,2020-5-1
1313,1313,2020-5-22
1314,1314,2020-5-21
1315,1315,2021-9-23
1316,1316,2020-9-3
1317,1317,2020-2-1
1318,1318,2021-11-1
1319,1319,2021-9-13
1320,1320,2020-9-14
1321,1321,2020-9-15
1322,1322,2020-5-8
1323,1323,2020-8-14
1324,1324,2021-8-23
1325,1325,2021-7-22
1326,1326,2020-12-10
1327,1327,2021-11-22
1328,1328,2020-8-2
1329,1329,2020-7-15
1330,1330,2021-2-21
1331,1331,2020-9-23
1332,1332,2021-6-8
1333,1333,2021-1-21
1334,1334,2021-5-19
1335,1335,2020-4-9
1336,1336,2021-8-9
1337,1337,2021-7-28
1338,1338,2021-2-7
1339,1339,2020-7-6
1340,1340,2020-10-15
1341,1341,2021-10-26
1342,1342,2021-6-1
1343,1343,2021-7-12
1344,1344,2021-3-16
1345,1345,2020-4-25
1346,1346,2020-5-12
1347,1347,2020-2-9
1348,1348,2020-4-15
1349,1349,2021-5-21
1350,1350,2021-11-19
1351,1351,2020-5-19
1352,1352,2021-7-23
1353,1353,2021-4-4
1354,1354,2021-7-17
1355,1355,2020-1-19
1356,1356,2021-2-8
1357,1357,2021-4-5
1358,1358,2021-2-9
1359,1359,2021-7-11
1360,1360,2020-8-11
1361,1361,2020-8-20
1362,1362,2021-8-26
1363,1363,2020-4-7
1364,1364,2021-7-12
1365,1365,2020-11-6
1366,1366,2021-8-12
1367,1367,2020-10-12
1368,1368,2021-11-7
1369,1369,2020-11-11
1370,1370,2020-8-2
1371,1371,2020-9-25
1372,1372,2020-12-13
1373,1373,2021-11-6
1374,1374,2020-4-10
1375,1375,2021-11-14
1376,1376,2021-9-3
1377,1377,2021-8-12
1378,1378,2020-8-10
1379,1379,2020-12-7
1380,1380,2020-11-4
1381,1381,2021-3-14
1382,1382,2021-10-6
1383,1383,2021-3-24
1384,1384,2020-3-27
1385,1385,2020-12-22
1386,1386,2020-5-4
1387,1387,2020-6-15
1388,1388,2020-3-22
1389,1389,2020-4-18
1390,1390,2020-7-5
1391,1391,2020-8-24
1392,1392,2021-2-11
1393,1393,2020-5-5
1394,1394,2020-8-13
1395,1395,2021-3-13
1396,1396,2021-12-14
1397,1397,2021-4-23
1398,1398,2021-9-18
1399,1399,2020-5-24
1400,1400,2021-6-12
1401,1401,2020-9-13
1402,1402,2021-12-23
1403,1403,2020-10-24
1404,1404,2021-5-12
1405,1405,2020-5-13
1406,1406,2021-4-8
1407,1407,2020-3-26
1408,1408,2021-6-20
1409,1409,2020-11-14
1410,1410,2021-12-21
1411,1411,2021-3-5
1412,1412,2020-11-4
1413,1413,2020-11-17
1414,1414,2020-4-26
1415,1415,2020-10-3
1416,1416,2020-10-26
1417,1417,2021-8-11
1418,1418,2021-12-18
1419,1419,2021-5-13
1420,1420,2021-3-23
1421,1421,2021-9-17
1422,1422,2021-7-17
1423,1423,2021-1-27
1424,1424,2020-11-12
1425,1425,2020-1-19
1426,1426,2020-8-12
1427,1427,2020-7-18
1428,1428,2020-10-21
1429,1429,2020-3-23
1430,1430,2020-1-28
1431,1431,2020-1-22
1432,1432,2021-9-7
1433,1433,2020-1-27
1434,1434,2021-9-18
1435,1435,2021-10-20
1436,1436,2020-5-16
1437,1437,2020-6-24
1438,1438,2021-11-21
1439,1439,2020-6-12
1440,1440,2020-9-17
1441,1441,2021-1-12
1442,1442,2020-8-8
1443,1443,2021-7-5
1444,1444,2021-5-18
1445,1445,2020-5-27
1446,1446,2021-10-14
1447,1447,2020-10-17
1448,1448,2020-4-25
1449,1449,2021-8-26
1450,1450,2021-9-13
1451,1451,2020-7-27
1452,1452,2020-5-10
1453,1453,2021-1-23
1454,1454,2021-1-20
1455,1455,2021-3-3
1456,1456,2021-2-17
1457,1457,2020-5-7
1458,1458,2021-9-10
1459,1459,2020-12-21
1460,1460,2020-8-8
1461,1461,2021-6-12
1462,1462,2021-9-10
1463,1463,2021-9-26
1464,1464,2020-11-11
1465,1465,2020-7-8
1466,1466,2021-2-4
1467,1467,2021-3-18
1468,1468,2021-1-1
1469,1469,2020-3-14
1470,1470,2020-3-13
1471,1471,2020-1-17
1472,1472,2021-9-24
1473,1473,2020-7-3
1474,1474,2020-11-9
1475,1475,2021-2-22
1476,1476,2020-12-15
1477,1477,2020-7-9
1478,1478,2020-4-10
1479,1479,2020-11-9
1480,1480,2020-10-12
1481,1481,2020-12-25
1482,1482,2021-9-1
1483,1483,2020-9-14
1484,1484,2021-7-19
1485,1485,2021-8-10
1486,1486,2021-2-22
1487,1487,2020-2-14
1488,1488,2020-2-5
1489,1489,2020-7-15
1490,1490,2020-7-17
1491,1491,2020-4-26
1492,1492,2021-12-14
1493,1493,2021-4-6
1494,1494,2020-6-4
1495,1495,2020-2-7
1496,1496,2020-7-16
1497,1497,2020-11-14
1498,1498,2021-7-26
1499,1499,2020-12-14
1500,1500,2020-1-16
1501,1501,2021-11-27
1502,1502,2021-4-2
1503,1503,2021-4-27
1504,1504,2021-5-14
1505,1505,2021-5-3
1506,1506,2020-9-20
1507,1507,2021-4-3
1508,1508,2020-3-26
1509,1509,2021-9-8
1510,1510,2021-6-15
1511,1511,2021-8-28
1512,1512,2021-7-21
1513,1513,2021-8-16
1514,1514,2021-2-6
1515,1515,2020-8-22
1516,1516,2021-10-8
1517,1517,2021-10-2
1518,1518,2021-8-24
1519,1519,2020-11-12
1520,1520,2020-3-28
1521,1521,2021-1-28
1522,1522,2020-6-26
1523,1523,2021-11-19
1524,1524,2021-7-28
1525,1525,2021-5-13
1526,1526,2021-6-5
1527,1527,2021-9-5
1528,1528,2020-11-26
1529,1529,2021-1-11
1530,1530,2020-5-19
1531,1531,2021-3-11
1532,1532,2021-1-2
1533,1533,2020-6-20
1534,1534,2021-11-2
1535,1535,2020-9-18
1536,1536,2021-6-8
1537,1537,2021-1-1
1538,1538,2020-4-9
1539,1539,2021-10-2
1540,1540,2020-10-28
1541,1541,2021-3-4
1542,1542,2020-4-21
1543,1543,2020-4-12
1544,1544,2021-2-14
1545,1545,2020-5-1
1546,1546,2021-12-10
1547,1547,2020-11-1
1548,1548,2021-8-14
1549,1549,2020-3-7
1550,1550,2021-4-9
1551,1551,2020-12-21
1552,1552,2020-7-7
1553,1553,2020-4-15
1554,1554,2021-11-20
1555,1555,2021-2-12
1556,1556,2020-3-10
1557,1557,2020-3-21
1558,1558,2020-5-28
1559,1559,2020-8-17
1560,1560,2020-6-12
1561,1561,2021-11-9
1562,1562,2020-8-16
1563,1563,2021-11-11
1564,1564,2020-3-16
1565,1565,2021-6-7
1566,1566,2021-4-28
1567,1567,2020-1-26
1568,1568,2021-2-7
1569,1569,2021-9-14
1570,1570,2021-3-7
1571,1571,2021-4-14
1572,1572,2021-7-20
1573,1573,2020-9-3
1574,1574,2020-9-2
1575,1575,2021-2-20
1576,1576,2020-9-26
1577,1577,2021-10-7
1578,1578,2020-9-25
1579,1579,2020-1-23
1580,1580,2020-10-10
1581,1581,2020-10-8
1582,1582,2021-3-14
1583,1583,2021-2-12
1584,1584,2021-7-27
1585,1585,2020-5-14
1586,1586,2020-3-10
1587,1587,2021-4-19
1588,1588,2020-8-17
1589,1589,2020-12-11
1590,1590,2020-10-23
1591,1591,2020-3-9
1592,1592,2021-12-28
1593,1593,2020-10-11
1594,1594,2021-1-14
1595,1595,2021-7-24
1596,1596,2021-10-17
1597,1597,2021-11-10
1598,1598,2021-8-12
1599,1599,2020-6-3
1600,1600,2021-4-20
1601,1601,2020-4-11
1602,1602,2021-11-12
1603,1603,2021-4-27
1604,1604,2021-11-23
1605,1605,2020-10-26
1606,1606,2020-1-17
1607,1607,2021-11-9
1608,1608,2020-6-24
1609,1609,2021-9-8
1610,1610,2021-10-5
1611,1611,2020-12-24
1612,1612,2020-2-21
1613,1613,2020-11-3
1614,1614,2020-3-6
1615,1615,2020-11-19
1616,1616,2020-8-2
1617,1617,2021-3-8
1618,1618,2021-2-19
1619,1619,2020-1-26
1620,1620,2020-4-12
1621,1621,2021-11-5
1622,1622,2021-3-10
1623,1623,2020-6-27
1624,1624,2020-11-12
1625,1625,2020-7-12
1626,1626,2021-9-24
1627,1627,2021-8-2
1628,1628,2020-4-5
1629,1629,2020-7-28
1630,1630,2020-1-4
1631,1631,2020-10-11
1632,1632,2020-3-20
1633,1633,2020-12-9
1634,1634,2021-4-3
1635,1635,2021-12-27
1636,1636,2020-12-2
1637,1637,2021-11-8
1638,1638,2020-11-9
1639,1639,2021-1-28
1640,1640,2021-7-19
1641,1641,2021-8-13
1642,1642,2021-2-7
1643,1643,2020-10-14
1644,1644,2020-7-6
1645,1645,2021-7-2
1646,1646,2021-7-2
1647,1647,2021-11-8
1648,1648,2020-11-3
1649,1649,2020-5-3
1650,1650,2020-3-17
1651,1651,2020-10-18
1652,1652,2021-8-22
1653,1653,2021-9-12
1654,1654,2020-7-7
1655,1655,2020-9-9
1656,1656,2021-1-28
1657,1657,2020-6-12
1658,1658,2021-9-10
1659,1659,2020-2-15
1660,1660,2020-7-3
1661,1661,2021-10-4
1662,1662,2021-8-27
1663,1663,2020-2-4
1664,1664,2021-3-20
1665,1665,2020-12-4
1666,1666,2021-4-2
1667,1667,2020-7-19
1668,1668,2020-2-14
1669,1669,2020-6-2
1670,1670,2020-6-1
1671,1671,2020-1-13
1672,1672,2020-7-14
1673,1673,2020-1-6
1674,1674,2020-6-21
1675,1675,2020-8-20
1676,1676,2020-11-12
1677,1677,2021-1-16
1678,1678,2020-4-16
1679,1679,2020-12-4
1680,1680,2021-11-23
1681,1681,2021-8-13
1682,1682,2020-3-18
1683,1683,2021-8-9
1684,1684,2021-4-24
1685,1685,2021-8-2
1686,1686,2020-12-22
1687,1687,2021-12-22
1688,1688,2021-9-1
1689,1689,2020-3-14
1690,1690,2020-10-6
1691,1691,2021-5-24
1692,1692,2020-10-10
1693,1693,2021-6-11
1694,1694,2020-10-11
1695,1695,2020-2-26
1696,1696,2021-11-21
1697,1697,2020-12-5
1698,1698,2021-10-23
1699,1699,2020-2-8
1700,1700,2020-12-16
1701,1701,2021-12-8
1702,1702,2021-3-2
1703,1703,2020-5-22
1704,1704,2021-11-11
1705,1705,2020-11-3
1706,1706,2021-6-24
1707,1707,2020-4-25
1708,1708,2020-4-17
1709,1709,2021-7-23
1710,1710,2020-6-27
1711,1711,2020-9-20
1712,1712,2020-4-3
1713,1713,2021-2-24
1714,1714,2020-10-12
1715,1715,2021-5-21
1716,1716,2020-2-2
1717,1717,2020-3-23
1718,1718,2020-10-2
1719,1719,2020-7-6
1720,1720,2020-2-27
1721,1721,2020-1-23
1722,1722,2021-5-12
1723,1723,2021-2-2
1724,1724,2021-2-24
1725,1725,2021-10-5
1726,1726,2021-1-3
1727,1727,2020-11-27
1728,1728,2020-9-6
1729,1729,2020-4-8
1730,1730,2021-11-5
1731,1731,2020-2-14
1732,1732,2021-1-27
1733,1733,2021-7-7
1734,1734,2020-10-26
1735,1735,2021-12-23
1736,1736,2021-6-12
1737,1737,2021-3-7
1738,1738,2020-3-21
1739,1739,2021-10-27
1740,1740,2021-10-17
1741,1741,2021-3-26
1742,1742,2020-9-18
1743,1743,2020-9-17
1744,1744,2020-5-13
1745,1745,2021-3-15
1746,1746,2021-3-10
1747,1747,2020-2-26
1748,1748,2020-7-6
1749,1749,2021-3-15
1750,1750,2021-12-6
1751,1751,2020-11-11
1752,1752,2021-9-22
1753,1753,2020-5-27
1754,1754,2020-1-11
1755,1755,2021-3-14
1756,1756,2020-8-3
1757,1757,2020-10-20
1758,1758,2020-8-21
1759,1759,2021-7-27
1760,1760,2021-3-4
1761,1761,2020-11-4
1762,1762,2020-4-21
1763,1763,2021-3-26
1764,1764,2020-11-18
1765,1765,2020-1-6
1766,1766,2020-7-25
1767,1767,2021-11-5
1768,1768,2020-5-9
1769,1769,2021-6-3
1770,1770,2021-5-4
1771,1771,2020-7-14
1772,1772,2021-12-27
1773,1773,2021-9-6
1774,1774,2021-3-23
1775,1775,2021-2-19
1776,1776,2020-8-5
1777,1777,2021-12-16
1778,1778,2020-6-5
1779,1779,2021-12-3
1780,1780,2021-1-3
1781,1781,2020-7-6
1782,1782,2021-3-13
1783,1783,2020-2-4
1784,1784,2020-5-23
1785,1785,2020-6-3
1786,1786,2021-4-13
1787,1787,2021-8-27
1788,1788,2020-4-2
1789,1789,2021-5-14
1790,1790,2020-3-7
1791,1791,2021-11-4
1792,1792,2021-2-21
1793,1793,2021-8-5
1794,1794,2021-5-8
1795,1795,2020-6-17
1796,1796,2021-6-1
1797,1797,2021-5-8
1798,1798,2020-7-7
1799,1799,2020-1-14
1800,1800,2020-11-24
1801,1801,2021-10-4
1802,1802,2020-5-26
1803,1803,2021-8-13
1804,1804,2020-10-23
1805,1805,2020-10-4
1806,1806,2021-7-20
1807,1807,2020-7-26
1808,1808,2020-5-27
1809,1809,2020-12-1
1810,1810,2020-2-4
1811,1811,2020-2-26
1812,1812,2021-12-26
1813,1813,2020-8-4
1814,1814,2021-7-25
1815,1815,2020-12-3
1816,1816,2020-4-4
1817,1817,2021-12-28
1818,1818,2021-10-15
1819,1819,2021-9-23
1820,1820,2021-9-27
1821,1821,2020-5-2
1822,1822,2020-6-19
1823,1823,2021-10-12
1824,1824,2021-2-5
1825,1825,2021-9-5
1826,1826,2021-9-2
1827,1827,2020-7-1
1828,1828,2020-7-28
1829,1829,2021-2-18
1830,1830,2020-6-7
1831,1831,2021-2-26
1832,1832,2021-2-8
1833,1833,2020-5-22
1834,1834,2020-11-6
1835,1835,2020-9-21
1836,1836,2021-1-19
1837,1837,2021-12-17
1838,1838,2020-1-27
1839,1839,2020-7-15
1840,1840,2020-12-2
1841,1841,2020-3-9
1842,1842,2020-7-19
1843,1843,2021-9-3
1844,1844,2021-2-7
1845,1845,2020-12-25
1846,1846,2021-10-23
1847,1847,2020-1-1
1848,1848,2021-3-28
1849,1849,2020-10-24
1850,1850,2020-4-3
1851,1851,2021-3-15
1852,1852,2021-2-4
1853,1853,2021-1-24
1854,1854,2021-5-25
1855,1855,2021-12-14
1856,1856,2021-7-8
1857,1857,2020-4-18
1858,1858,2021-10-26
1859,1859,2020-2-10
1860,1860,2021-4-6
1861,1861,2020-7-19
1862,1862,2020-11-18
1863,1863,2020-11-6
1864,1864,2021-7-8
1865,1865,2020-9-13
1866,1866,2020-9-12
1867,1867,2020-8-16
1868,1868,2021-9-26
1869,1869,2020-12-20
1870,1870,2020-7-14
1871,1871,2020-8-17
1872,1872,2020-10-23
1873,1873,2021-4-16
1874,1874,2020-8-25
1875,1875,2021-7-20
1876,1876,2021-7-18
1877,1877,2020-4-27
1878,1878,2020-9-8
1879,1879,2020-6-25
1880,1880,2021-12-6
1881,1881,2021-3-17
1882,1882,2021-2-28
1883,1883,2020-1-1
1884,1884,2020-8-20
1885,1885,2021-11-27
1886,1886,2020-8-15
1887,1887,2021-9-5
1888,1888,2021-2-26
1889,1889,2020-11-16
1890,1890,2021-12-19
1891,1891,2021-7-1
1892,1892,2021-10-27
1893,1893,2020-6-4
1894,1894,2021-3-2
1895,1895,2020-8-25
1896,1896,2021-11-20
1897,1897,2020-3-15
1898,1898,2020-2-7
1899,1899,2020-1-11
1900,1900,2021-7-15
1901,1901,2020-2-6
1902,1902,2020-12-23
1903,1903,2020-5-14
1904,1904,2020-1-18
1905,1905,2021-8-4
1906,1906,2021-9-20
1907,1907,2021-3-11
1908,1908,2020-12-13
1909,1909,2021-9-4
1910,1910,2020-6-27
1911,1911,2020-9-11
1912,1912,2021-7-14
1913,1913,2020-9-23
1914,1914,2020-4-17
1915,1915,2020-3-21
1916,1916,2020-12-21
1917,1917,2020-11-7
1918,1918,2021-4-3
1919,1919,2021-11-26
1920,1920,2020-5-14
1921,1921,2021-11-6
1922,1922,2021-11-18
1923,1923,2021-5-9
1924,1924,2021-2-5
1925,1925,2021-8-9
1926,1926,2021-12-22
1927,1927,2020-3-23
1928,1928,2021-7-17
1929,1929,2020-7-7
1930,1930,2020-10-3
1931,1931,2020-11-24
1932,1932,2021-4-4
1933,1933,2021-8-6
1934,1934,2020-4-16
1935,1935,2021-2-21
1936,1936,2021-12-4
1937,1937,2020-4-6
1938,1938,2020-11-16
1939,1939,2021-3-3
1940,1940,2020-8-16
1941,1941,2020-1-2
1942,1942,2021-11-13
1943,1943,2020-7-18
1944,1944,2021-5-28
1945,1945,2020-4-23
1946,1946,2021-9-10
1947,1947,2020-10-13
1948,1948,2020-5-20
1949,1949,2020-8-8
1950,1950,2020-8-14
1951,1951,2020-6-9
1952,1952,2020-2-9
1953,1953,2021-3-14
1954,1954,2020-4-24
1955,1955,2020-8-7
1956,1956,2021-3-3
1957,1957,2020-7-10
1958,1958,2020-5-7
1959,1959,2021-6-22
1960,1960,2020-6-3
1961,1961,2020-9-1
1962,1962,2021-8-10
1963,1963,2020-12-13
1964,1964,2021-2-28
1965,1965,2021-11-7
1966,1966,2021-4-19
1967,1967,2021-3-12
1968,1968,2020-5-25
1969,1969,2020-12-28
1970,1970,2021-6-18
1971,1971,2020-2-20
1972,1972,2021-4-19
1973,1973,2020-10-26
1974,1974,2021-8-24
1975,1975,2020-7-6
1976,1976,2020-9-27
1977,1977,2021-2-25
1978,1978,2020-3-11
1979,1979,2020-11-28
1980,1980,2020-2-7
1981,1981,2021-7-28
1982,1982,2021-12-26
1983,1983,2021-10-13
1984,1984,2021-11-27
1985,1985,2020-3-4
1986,1986,2020-8-1
1987,1987,2020-8-15
1988,1988,2020-1-28
1989,1989,2020-8-27
1990,1990,2021-4-20
1991,1991,2020-5-19
1992,1992,2021-9-22
1993,1993,2020-10-11
1994,1994,2021-3-5
1995,1995,2020-3-25
1996,1996,2020-9-24
1997,1997,2021-2-19
1998,1998,2020-7-27
1999,1999,2021-2-12
2000,2000,2020-11-26
2001,2001,2020-7-22
2002,2002,2021-11-25
2003,2003,2020-5-28
2004,2004,2020-10-13
2005,2005,2021-5-14
2006,2006,2020-4-16
2007,2007,2021-7-26
2008,2008,2020-11-6
2009,2009,2020-8-17
2010,2010,2020-7-17
2011,2011,2020-2-2
2012,2012,2021-2-11
2013,2013,2021-2-5
2014,2014,2021-3-28
2015,2015,2020-11-22
2016,2016,2021-5-22
2017,2017,2021-10-20
2018,2018,2020-6-5
2019,2019,2020-5-1
2020,2020,2021-3-16
2021,2021,2020-8-14
2022,2022,2021-3-19
2023,2023,2020-4-27
2024,2024,2021-8-22
2025,2025,2021-6-5
2026,2026,2021-9-10
2027,2027,2020-3-26
2028,2028,2020-4-27
2029,2029,2021-8-22
2030,2030,2020-9-8
2031,2031,2021-4-28
2032,2032,2020-12-17
2033,2033,2021-11-22
2034,2034,2020-3-20
2035,2035,2021-4-23
2036,2036,2020-1-17
2037,2037,2021-12-21
2038,2038,2021-8-24
2039,2039,2021-4-5
2040,2040,2020-4-12
2041,2041,2020-11-1
2042,2042,2021-9-10
2043,2043,2021-8-3
2044,2044,2021-2-4
2045,2045,2021-2-7
2046,2046,2021-5-22
2047,2047,2020-7-11
2048,2048,2020-6-9
2049,2049,2021-6-10
2050,2050,2021-11-19
2051,2051,2021-10-21
2052,2052,2021-2-20
2053,2053,2021-4-19
2054,2054,2020-7-8
2055,2055,2021-4-24
2056,2056,2021-12-4
2057,2057,2021-6-26
2058,2058,2021-5-3
2059,2059,2021-6-6
2060,2060,2021-7-10
2061,2061,2020-5-28
2062,2062,2020-5-26
2063,2063,2021-12-12
2064,2064,2020-8-26
2065,2065,2020-2-12
2066,2066,2020-4-14
2067,2067,2020-3-14
2068,2068,2020-11-6
2069,2069,2021-7-10
2070,2070,2021-7-25
2071,2071,2020-12-13
2072,2072,2020-6-1
2073,2073,2020-12-1
2074,2074,2021-2-20
2075,2075,2021-3-8
2076,2076,2020-7-21
2077,2077,2020-3-18
2078,2078,2021-12-15
2079,2079,2021-2-4
2080,2080,2021-8-25
2081,2081,2020-6-13
2082,2082,2020-1-14
2083,2083,2021-4-2
2084,2084,2020-6-7
2085,2085,2020-2-25
2086,2086,2021-12-19
2087,2087,2020-10-7
2088,2088,2020-9-8
2089,2089,2021-4-11
2090,2090,2021-4-26
2091,2091,2020-2-11
2092,2092,2021-4-19
2093,2093,2020-4-2
2094,2094,2020-6-24
2095,2095,2020-5-14
2096,2096,2020-6-9
2097,2097,2021-11-26
2098,2098,2021-4-15
2099,2099,2021-3-20
2100,2100,2021-5-7
2101,2101,2020-12-13
2102,2102,2021-1-15
2103,2103,2020-9-11
2104,2104,2021-5-16
2105,2105,2020-2-16
2106,2106,2020-11-23
2107,2107,2021-12-27
2108,2108,2020-2-7
2109,2109,2021-5-26
2110,2110,2020-5-16
2111,2111,2020-10-15
2112,2112,2020-9-6
2113,2113,2020-1-5
2114,2114,2020-7-11
2115,2115,2021-11-27
2116,2116,2020-12-18
2117,2117,2021-7-7
2118,2118,2020-11-16
2119,2119,2021-9-4
2120,2120,2020-8-25
2121,2121,2021-4-22
2122,2122,2020-4-7
2123,2123,2021-5-15
2124,2124,2021-11-8
2125,2125,2021-2-16
2126,2126,2020-12-27
2127,2127,2021-5-19
2128,2128,2020-12-9
2129,2129,2020-7-17
2130,2130,2020-9-11
2131,2131,2021-4-20
2132,2132,2021-1-18
2133,2133,2021-11-22
2134,2134,2020-1-10
2135,2135,2020-6-11
2136,2136,2021-2-14
2137,2137,2021-4-13
2138,2138,2021-10-19
2139,2139,2021-12-10
2140,2140,2021-3-19
2141,2141,2021-7-27
2142,2142,2020-12-11
2143,2143,2020-7-19
2144,2144,2021-1-25
2145,2145,2021-11-9
2146,2146,2021-5-23
2147,2147,2020-12-5
2148,2148,2020-8-26
2149,2149,2020-3-18
2150,2150,2021-12-15
2151,2151,2021-9-17
2152,2152,2020-10-15
2153,2153,2021-6-3
2154,2154,2020-9-20
2155,2155,2020-7-24
2156,2156,2020-6-23
2157,2157,2021-12-19
2158,2158,2021-1-26
2159,2159,2020-10-7
2160,2160,2021-8-26
2161,2161,2021-12-18
2162,2162,2021-8-23
2163,2163,2021-6-11
2164,2164,2021-12-5
2165,2165,2020-7-10
2166,2166,2021-8-18
2167,2167,2020-3-14
2168,2168,2020-11-21
2169,2169,2021-2-8
2170,2170,2020-8-19
2171,2171,2020-9-16
2172,2172,2020-6-28
2173,2173,2020-3-6
2174,2174,2020-4-2
2175,2175,2020-12-3
2176,2176,2020-1-12
2177,2177,2021-5-15
2178,2178,2020-9-14
2179,2179,2021-5-1
2180,2180,2021-7-26
2181,2181,2021-2-26
2182,2182,2020-7-5
2183,2183,2021-9-10
2184,2184,2020-2-24
2185,2185,2021-2-9
2186,2186,2021-12-28
2187,2187,2021-4-18
2188,2188,2021-3-17
2189,2189,2020-5-22
2190,2190,2020-5-3
2191,2191,2021-6-1
2192,2192,2021-10-4
2193,2193,2021-12-19
2194,2194,2021-10-14
2195,2195,2020-4-25
2196,2196,2021-7-14
2197,2197,2020-6-9
2198,2198,2021-1-1
2199,2199,2020-3-6
2200,2200,2020-11-27
2201,2201,2021-10-6
2202,2202,2020-2-11
2203,2203,2020-3-14
2204,2204,2020-5-18
2205,2205,2021-12-20
2206,2206,2020-2-5
2207,2207,2020-6-21
2208,2208,2020-11-22
2209,2209,2020-8-28
2210,2210,2020-10-8
2211,2211,2021-4-10
2212,2212,2021-5-3
2213,2213,2021-8-3
2214,2214,2020-6-3
2215,2215,2021-5-11
2216,2216,2021-4-4
2217,2217,2021-3-25
2218,2218,2020-1-11
2219,2219,2021-9-21
2220,2220,2020-10-8
2221,2221,2021-3-12
2222,2222,2021-8-26
2223,2223,2020-4-11
2224,2224,2020-7-25
2225,2225,2020-11-3
2226,2226,2020-4-28
2227,2227,2021-8-6
2228,2228,2020-7-12
2229,2229,2020-9-24
2230,2230,2020-3-27
2231,2231,2020-5-7
2232,2232,2021-9-7
2233,2233,2021-3-27
2234,2234,2021-8-13
2235,2235,2020-4-12
2236,2236,2020-1-6
2237,2237,2020-1-9
2238,2238,2021-4-27
2239,2239,2020-5-9
2240,2240,2020-11-14
2241,2241,2021-9-3
2242,2242,2020-1-12
2243,2243,2020-12-28
2244,2244,2021-2-16
2245,2245,2020-12-18
2246,2246,2021-8-26
2247,2247,2021-7-10
2248,2248,2021-11-7
2249,2249,2020-9-12
2250,2250,2021-11-27
2251,2251,2020-9-21
2252,2252,2021-10-13
2253,2253,2020-1-8
2254,2254,2020-1-9
2255,2255,2020-5-25
2256,2256,2021-6-5
2257,2257,2021-1-26
2258,2258,2021-9-2
2259,2259,2020-4-23
2260,2260,2021-11-16
2261,2261,2021-2-16
2262,2262,2021-9-1
2263,2263,2021-6-1
2264,2264,2020-11-11
2265,2265,2020-4-11
2266,2266,2021-3-1
2267,2267,2021-9-6
2268,2268,2021-2-1
2269,2269,2021-1-17
2270,2270,2021-12-28
2271,2271,2021-7-7
2272,2272,2020-5-25
2273,2273,2021-5-22
2274,2274,2020-6-21
2275,2275,2021-3-12
2276,2276,2020-3-21
2277,2277,2020-8-7
2278,2278,2021-1-25
2279,2279,2021-4-22
2280,2280,2020-1-10
2281,2281,2020-6-3
2282,2282,2021-8-13
2283,2283,2020-5-10
2284,2284,2020-4-20
2285,2285,2020-9-5
2286,2286,2020-1-25
2287,2287,2021-1-24
2288,2288,2021-2-25
2289,2289,2021-11-20
2290,2290,2020-3-13
2291,2291,2021-10-3
2292,2292,2021-7-6
2293,2293,2021-5-13
2294,2294,2020-4-16
2295,2295,2020-4-27
2296,2296,2021-6-20
2297,2297,2021-7-11
2298,2298,2021-12-23
2299,2299,2020-9-11
2300,2300,2020-2-21
2301,2301,2021-2-19
2302,2302,2021-7-23
2303,2303,2021-6-25
